patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,3,3,7,5,1,1,1,1
0,500,6,3,5,7,3,0,0,0,0
1,0,129,35,49,48,48,1,1,1,1
1,500,47,43,31,31,32,0,0,0,0
2,0,53,45,49,49,48,1,1,1,1
2,500,48,44,32,31,31,0,0,0,0
3,0,48,47,49,48,48,1,1,1,1
3,500,48,44,32,32,32,0,0,0,0
4,0,48,47,48,48,48,1,1,1,1
4,500,48,44,31,31,31,0,0,0,0
5,0,48,47,48,48,48,1,1,1,1
5,500,49,44,31,31,31,0,0,0,0
6,0,48,47,48,48,48,1,1,1,1
6,500,48,44,31,31,31,0,0,0,0
7,0,48,47,48,48,50,1,1,1,1
7,500,48,44,31,31,31,0,0,0,0
8,0,48,47,48,47,48,1,1,1,1
8,500,47,43,31,30,31,0,0,0,0
9,0,47,46,48,47,47,1,1,1,1
9,500,47,43,31,30,31,0,0,0,0
