patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,9,7,2,3,5,1,1,1,1
0,500,5,3,3,3,3,0,0,0,0
1,0,246,78,105,99,95,1,1,1,1
1,500,85,65,65,65,65,0,0,0,0
2,0,85,69,94,102,95,1,1,1,1
2,500,84,66,66,66,65,0,0,0,0
3,0,88,70,98,98,95,1,1,1,1
3,500,89,66,66,65,65,0,0,0,0
4,0,91,70,103,96,96,1,1,1,1
4,500,89,66,65,66,66,0,0,0,0
5,0,93,74,106,98,98,1,1,1,1
5,500,92,73,71,71,70,0,0,0,0
6,0,95,80,107,103,103,1,1,1,1
6,500,93,69,68,68,67,0,0,0,0
7,0,92,81,101,101,101,1,1,1,1
7,500,92,68,68,67,68,0,0,0,0
8,0,97,74,101,100,100,1,1,1,1
8,500,90,69,68,68,68,0,0,0,0
9,0,92,74,101,100,100,1,1,1,1
9,500,93,69,68,67,75,0,0,0,0
