patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,44,41,27,27,27,0,0,0,0
0,1,500,46,49,33,33,33,0,0,0,0
0,2,0,46,42,28,27,27,0,0,0,0
0,2,500,46,48,33,33,33,0,0,0,0
0,3,0,47,42,27,27,27,0,0,0,0
0,3,500,46,48,33,33,33,0,0,0,0
1,3,0,89,28,27,28,27,0,0,0,0
1,3,500,89,34,32,33,33,0,0,0,0
0,4,0,46,42,27,26,27,0,0,0,0
0,4,500,46,47,32,32,32,0,0,0,0
2,4,0,87,26,26,27,25,0,0,0,0
2,4,500,87,32,32,32,31,0,0,0,0
0,5,0,45,41,26,26,26,0,0,0,0
0,5,500,45,45,32,32,32,0,0,0,0
2,5,0,87,26,26,26,26,0,0,0,0
2,5,500,87,32,32,32,32,0,0,0,0
0,6,0,45,41,26,26,26,0,0,0,0
0,6,500,45,47,31,32,32,0,0,0,0
3,6,0,88,26,25,26,26,0,0,0,0
3,6,500,88,32,32,31,32,0,0,0,0
0,7,0,45,41,26,26,26,0,0,0,0
0,7,500,45,48,32,32,32,0,0,0,0
3,7,0,87,26,26,26,25,0,0,0,0
3,7,500,88,32,32,32,32,0,0,0,0
0,8,0,45,41,26,26,26,0,0,0,0
0,8,500,45,47,32,32,32,0,0,0,0
4,8,0,87,26,26,26,25,0,0,0,0
4,8,500,87,32,31,32,32,0,0,0,0
0,9,0,45,41,26,26,26,0,0,0,0
0,9,500,45,45,32,32,32,0,0,0,0
4,9,0,87,26,26,26,26,0,0,0,0
4,9,500,87,33,31,32,32,0,0,0,0
