patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,3,5,5,5,1,1,1,1
0,500,5,3,3,5,6,0,0,0,0
1,0,124,52,75,74,74,1,1,1,1
1,500,77,54,52,52,52,0,0,0,0
2,0,81,51,74,74,74,1,1,1,1
2,500,82,52,52,53,52,0,0,0,0
3,0,81,51,74,74,73,1,1,1,1
3,500,82,55,51,51,52,0,0,0,0
4,0,83,51,74,74,74,1,1,1,1
4,500,82,52,51,51,51,0,0,0,0
5,0,82,51,74,74,73,1,1,1,1
5,500,81,52,51,52,51,0,0,0,0
6,0,77,51,73,73,73,1,1,1,1
6,500,82,52,52,52,51,0,0,0,0
7,0,81,51,74,74,74,1,1,1,1
7,500,82,53,53,51,52,0,0,0,0
8,0,80,51,74,73,74,1,1,1,1
8,500,81,52,52,51,52,0,0,0,0
9,0,80,51,74,73,74,1,1,1,1
9,500,82,52,52,52,52,0,0,0,0
