patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,3,4,4,6,1,1,1,1
0,500,5,5,2,2,6,0,0,0,0
1,0,138,64,94,96,94,1,1,1,1
1,500,88,70,69,70,70,0,0,0,0
2,0,94,65,96,94,94,1,1,1,1
2,500,94,70,69,68,68,0,0,0,0
3,0,93,66,97,95,94,1,1,1,1
3,500,94,70,69,69,69,0,0,0,0
4,0,94,65,97,95,96,1,1,1,1
4,500,93,72,70,69,69,0,0,0,0
5,0,94,65,98,96,96,1,1,1,1
5,500,94,72,71,71,70,0,0,0,0
6,0,93,66,97,96,95,1,1,1,1
6,500,95,71,70,70,70,0,0,0,0
7,0,92,65,96,95,96,1,1,1,1
7,500,91,72,71,71,70,0,0,0,0
8,0,97,64,96,96,95,1,1,1,1
8,500,97,72,71,70,71,0,0,0,0
9,0,92,64,96,96,96,1,1,1,1
9,500,92,71,71,71,71,0,0,0,0
