patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,7,3,7,4,1,1,1,1
0,500,4,5,2,3,3,0,0,0,0
1,0,113,43,58,57,57,1,1,1,1
1,500,56,45,35,35,35,0,0,0,0
2,0,53,53,58,56,56,1,1,1,1
2,500,56,48,36,36,35,0,0,0,0
3,0,55,54,57,57,56,1,1,1,1
3,500,56,46,35,36,35,0,0,0,0
4,0,55,54,57,56,63,1,1,1,1
4,500,50,52,35,35,36,0,0,0,0
5,0,56,54,57,56,56,1,1,1,1
5,500,55,49,36,36,36,0,0,0,0
6,0,59,53,57,57,57,1,1,1,1
6,500,51,50,35,35,35,0,0,0,0
7,0,49,57,56,56,56,1,1,1,1
7,500,49,51,36,36,35,0,0,0,0
8,0,49,56,56,56,57,1,1,1,1
8,500,50,50,36,35,35,0,0,0,0
9,0,50,56,57,56,56,1,1,1,1
9,500,50,51,35,35,35,0,0,0,0
