patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,8,7,2,6,4,1,1,1,1
0,500,3,4,5,2,6,0,0,0,0
1,0,193,130,170,169,169,1,1,1,1
1,500,121,96,97,96,96,0,0,0,0
2,0,122,142,188,189,188,1,1,1,1
2,500,126,105,101,101,102,0,0,0,0
3,0,129,147,191,190,191,1,1,1,1
3,500,132,108,106,106,105,0,0,0,0
4,0,131,142,185,184,184,1,1,1,1
4,500,132,107,104,104,104,0,0,0,0
5,0,128,137,181,179,178,1,1,1,1
5,500,124,105,104,105,104,0,0,0,0
6,0,128,136,183,184,182,1,1,1,1
6,500,128,105,104,104,104,0,0,0,0
7,0,128,136,179,180,179,1,1,1,1
7,500,128,105,104,105,105,0,0,0,0
8,0,124,137,182,181,181,1,1,1,1
8,500,127,105,105,104,105,0,0,0,0
9,0,127,136,180,179,180,1,1,1,1
9,500,126,106,105,104,106,0,0,0,0
