patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,3,5,4,7,1,1,1,1
0,500,3,7,2,7,4,0,0,0,0
1,0,144,45,61,61,60,1,1,1,1
1,500,60,48,41,42,42,0,0,0,0
2,0,63,50,60,60,60,1,1,1,1
2,500,63,48,41,41,41,0,0,0,0
3,0,60,47,62,62,61,1,1,1,1
3,500,64,48,42,42,41,0,0,0,0
4,0,62,50,61,60,61,1,1,1,1
4,500,62,48,41,41,41,0,0,0,0
5,0,61,55,61,60,60,1,1,1,1
5,500,62,48,41,41,41,0,0,0,0
6,0,63,50,60,60,61,1,1,1,1
6,500,62,48,41,41,42,0,0,0,0
7,0,64,49,61,60,60,1,1,1,1
7,500,68,45,42,42,42,0,0,0,0
8,0,65,47,60,60,60,1,1,1,1
8,500,63,45,41,41,41,0,0,0,0
9,0,64,47,60,60,60,1,1,1,1
9,500,56,48,41,41,41,0,0,0,0
