patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,9,5,4,4,2,1,1,1,1
0,500,2,4,4,3,2,0,0,0,0
1,0,259,103,134,134,134,1,1,1,1
1,500,108,78,78,78,78,0,0,0,0
2,0,107,103,134,134,133,1,1,1,1
2,500,107,79,78,78,78,0,0,0,0
3,0,107,104,134,134,134,1,1,1,1
3,500,107,79,78,77,79,0,0,0,0
4,0,107,103,134,134,133,1,1,1,1
4,500,106,79,78,78,77,0,0,0,0
5,0,106,102,134,134,135,1,1,1,1
5,500,106,78,77,78,78,0,0,0,0
6,0,104,103,134,133,133,1,1,1,1
6,500,106,78,77,78,77,0,0,0,0
7,0,110,102,134,133,134,1,1,1,1
7,500,107,78,78,77,78,0,0,0,0
8,0,107,102,134,133,133,1,1,1,1
8,500,109,78,78,78,77,0,0,0,0
9,0,106,102,133,134,133,1,1,1,1
9,500,107,78,78,78,78,0,0,0,0
