patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,14,10,7,6,4,0,0,0,0
0,500,7,10,7,8,4,0,0,0,0
1,0,153,43,43,42,43,0,0,0,0
1,500,64,62,57,64,57,0,0,0,0
2,0,60,50,42,42,43,0,0,0,0
2,500,61,58,52,52,52,0,0,0,0
3,0,67,44,39,43,41,0,0,0,0
3,500,63,57,52,52,52,0,0,0,0
4,0,67,43,38,38,38,0,0,0,0
4,500,66,57,52,52,64,0,0,0,0
5,0,66,43,38,38,38,0,0,0,0
5,500,67,57,52,52,52,0,0,0,0
6,0,67,44,38,38,39,0,0,0,0
6,500,67,57,52,52,52,0,0,0,0
7,0,64,44,38,38,38,0,0,0,0
7,500,67,57,52,52,55,0,0,0,0
8,0,70,44,38,38,38,0,0,0,0
8,500,62,58,52,52,52,0,0,0,0
9,0,60,46,38,39,38,0,0,0,0
9,500,63,58,52,52,52,0,0,0,0
