patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,24,10,9,9,9,0,0,0,0
0,500,9,32,10,9,9,0,0,0,0
1,0,675,156,108,105,105,0,0,0,0
1,500,165,250,151,133,139,0,0,0,0
2,0,164,220,140,128,131,0,0,0,0
2,500,198,218,132,157,129,0,0,0,0
3,0,195,199,118,130,126,0,0,0,0
3,500,193,202,131,154,129,0,0,0,0
4,0,206,186,116,148,117,0,0,0,0
4,500,200,205,132,155,129,0,0,0,0
5,0,218,172,117,140,114,0,0,0,0
5,500,216,187,131,154,129,0,0,0,0
6,0,217,171,117,141,114,0,0,0,0
6,500,215,186,130,158,128,0,0,0,0
7,0,201,189,117,141,115,0,0,0,0
7,500,215,277,163,117,143,0,0,0,0
8,0,193,215,118,104,129,0,0,0,0
8,500,186,213,131,141,141,0,0,0,0
9,0,214,174,133,154,115,0,0,0,0
9,500,200,202,130,128,153,0,0,0,0
10,0,195,191,116,114,139,0,0,0,0
10,500,203,198,130,155,130,0,0,0,0
11,0,204,184,116,140,116,0,0,0,0
11,500,214,186,160,157,129,0,0,0,0
12,0,200,189,117,139,114,0,0,0,0
12,500,204,195,141,142,128,0,0,0,0
13,0,215,172,116,140,115,0,0,0,0
13,500,214,185,141,142,129,0,0,0,0
14,0,199,188,133,151,114,0,0,0,0
14,500,197,205,131,153,128,0,0,0,0
15,0,203,184,115,139,114,0,0,0,0
15,500,203,197,130,153,128,0,0,0,0
16,0,218,170,115,139,114,0,0,0,0
16,500,203,198,158,155,128,0,0,0,0
17,0,199,189,116,139,113,0,0,0,0
17,500,204,197,141,142,128,0,0,0,0
18,0,218,169,114,139,114,0,0,0,0
18,500,203,197,130,154,129,0,0,0,0
19,0,203,183,137,153,114,0,0,0,0
19,500,197,204,131,154,129,0,0,0,0
20,0,206,184,118,140,115,0,0,0,0
20,500,224,197,133,155,128,0,0,0,0
21,0,205,183,114,140,113,0,0,0,0
21,500,203,198,174,141,127,0,0,0,0
22,0,199,190,117,140,114,0,0,0,0
22,500,203,198,129,153,128,0,0,0,0
23,0,217,171,116,139,113,0,0,0,0
23,500,205,197,141,141,128,0,0,0,0
24,0,203,200,141,128,114,0,0,0,0
24,500,199,201,130,153,128,0,0,0,0
25,0,206,185,117,140,115,0,0,0,0
25,500,203,195,130,143,128,0,0,0,0
26,0,201,187,116,140,114,0,0,0,0
26,500,204,214,158,141,128,0,0,0,0
27,0,203,184,116,140,115,0,0,0,0
27,500,204,195,129,153,128,0,0,0,0
28,0,216,171,116,140,114,0,0,0,0
28,500,205,197,129,154,127,0,0,0,0
