patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,558,398,383,380,381,0,0,0,0
0,1,500,583,403,407,405,406,0,0,0,0
0,2,0,552,378,381,376,377,0,0,0,0
0,2,500,563,406,403,405,399,0,0,0,0
0,3,0,583,380,376,375,374,0,0,0,0
0,3,500,558,401,408,400,406,0,0,0,0
1,3,0,928,732,726,725,727,0,0,0,0
1,3,500,921,746,745,741,745,0,0,0,0
0,4,0,576,365,364,363,362,0,0,0,0
0,4,500,573,387,388,387,384,0,0,0,0
2,4,0,932,722,716,735,724,0,0,0,0
2,4,500,935,738,739,745,748,0,0,0,0
0,5,0,575,367,365,367,363,0,0,0,0
0,5,500,574,388,385,388,385,0,0,0,0
2,5,0,932,720,732,720,737,0,0,0,0
2,5,500,937,740,741,745,747,0,0,0,0
0,6,0,555,366,364,363,362,0,0,0,0
0,6,500,553,388,387,389,386,0,0,0,0
3,6,0,916,721,719,719,720,0,0,0,0
3,6,500,915,744,741,741,744,0,0,0,0
0,7,0,569,365,365,363,363,0,0,0,0
0,7,500,554,389,386,391,393,0,0,0,0
3,7,0,928,716,715,716,724,0,0,0,0
3,7,500,912,740,737,740,742,0,0,0,0
0,8,0,548,366,365,363,365,0,0,0,0
0,8,500,532,391,389,389,393,0,0,0,0
4,8,0,916,719,716,718,721,0,0,0,0
4,8,500,911,739,739,738,739,0,0,0,0
0,9,0,514,364,363,363,364,0,0,0,0
0,9,500,547,389,389,387,391,0,0,0,0
4,9,0,918,723,727,727,719,0,0,0,0
4,9,500,912,743,743,739,739,0,0,0,0
0,10,0,556,366,364,363,362,0,0,0,0
0,10,500,570,387,386,385,386,0,0,0,0
5,10,0,912,721,721,721,719,0,0,0,0
5,10,500,909,745,741,741,753,0,0,0,0
0,11,0,582,367,365,363,363,0,0,0,0
0,11,500,550,387,386,385,385,0,0,0,0
5,11,0,921,720,720,747,717,0,0,0,0
5,11,500,918,742,740,738,738,0,0,0,0
0,12,0,553,368,365,366,363,0,0,0,0
0,12,500,561,418,386,386,385,0,0,0,0
6,12,0,970,725,727,718,719,0,0,0,0
6,12,500,925,740,738,738,737,0,0,0,0
0,13,0,558,372,366,365,365,0,0,0,0
0,13,500,558,389,388,387,387,0,0,0,0
6,13,0,955,716,717,719,717,0,0,0,0
6,13,500,908,739,737,738,737,0,0,0,0
0,14,0,543,371,365,365,363,0,0,0,0
0,14,500,569,418,387,386,385,0,0,0,0
7,14,0,891,719,719,717,734,0,0,0,0
7,14,500,919,741,744,742,743,0,0,0,0
0,15,0,575,369,364,363,363,0,0,0,0
0,15,500,573,418,386,385,385,0,0,0,0
7,15,0,897,718,718,721,721,0,0,0,0
7,15,500,940,759,757,741,752,0,0,0,0
0,16,0,558,401,366,366,365,0,0,0,0
0,16,500,571,389,387,387,386,0,0,0,0
8,16,0,942,749,722,720,716,0,0,0,0
8,16,500,957,751,759,743,749,0,0,0,0
0,17,0,556,406,395,365,363,0,0,0,0
0,17,500,531,390,391,390,388,0,0,0,0
8,17,0,951,725,722,718,720,0,0,0,0
8,17,500,926,742,743,743,742,0,0,0,0
0,18,0,540,366,368,363,362,0,0,0,0
0,18,500,549,390,389,388,388,0,0,0,0
9,18,0,945,722,721,719,717,0,0,0,0
9,18,500,933,747,739,738,741,0,0,0,0
0,19,0,534,395,396,364,363,0,0,0,0
0,19,500,550,417,393,386,388,0,0,0,0
9,19,0,915,720,721,731,721,0,0,0,0
9,19,500,933,747,742,742,745,0,0,0,0
0,20,0,551,366,367,363,362,0,0,0,0
0,20,500,568,417,385,384,384,0,0,0,0
10,20,0,888,725,724,731,720,0,0,0,0
10,20,500,895,799,746,745,745,0,0,0,0
0,21,0,578,371,372,369,368,0,0,0,0
0,21,500,576,420,388,387,388,0,0,0,0
10,21,0,889,726,731,718,722,0,0,0,0
10,21,500,918,745,741,740,740,0,0,0,0
0,22,0,575,367,364,366,363,0,0,0,0
0,22,500,552,387,386,386,385,0,0,0,0
11,22,0,916,725,717,727,718,0,0,0,0
11,22,500,918,746,744,743,743,0,0,0,0
0,23,0,548,397,363,368,363,0,0,0,0
0,23,500,519,387,385,386,386,0,0,0,0
11,23,0,905,722,720,716,718,0,0,0,0
11,23,500,901,758,742,742,743,0,0,0,0
0,24,0,545,366,364,363,365,0,0,0,0
0,24,500,538,387,386,384,384,0,0,0,0
12,24,0,929,721,717,718,719,0,0,0,0
12,24,500,906,739,749,742,742,0,0,0,0
0,25,0,562,443,364,363,366,0,0,0,0
0,25,500,529,390,386,386,387,0,0,0,0
12,25,0,892,718,722,722,721,0,0,0,0
12,25,500,896,740,750,743,743,0,0,0,0
0,26,0,568,397,365,363,367,0,0,0,0
0,26,500,589,419,386,384,384,0,0,0,0
13,26,0,959,717,737,803,746,0,0,0,0
13,26,500,981,740,775,744,741,0,0,0,0
0,27,0,594,397,363,362,396,0,0,0,0
0,27,500,582,388,389,389,388,0,0,0,0
13,27,0,972,795,720,719,719,0,0,0,0
13,27,500,938,774,739,737,739,0,0,0,0
0,28,0,571,398,365,383,377,0,0,0,0
0,28,500,560,420,391,416,389,0,0,0,0
14,28,0,960,750,721,718,722,0,0,0,0
14,28,500,957,774,740,741,745,0,0,0,0
0,29,0,561,398,366,426,365,0,0,0,0
0,29,500,568,420,391,389,390,0,0,0,0
14,29,0,965,757,731,721,720,0,0,0,0
14,29,500,893,747,741,740,738,0,0,0,0
0,30,0,531,368,364,366,364,0,0,0,0
0,30,500,551,429,386,385,384,0,0,0,0
15,30,0,957,754,719,723,721,0,0,0,0
15,30,500,957,862,739,752,740,0,0,0,0
0,31,0,573,403,370,399,366,0,0,0,0
0,31,500,558,431,389,388,387,0,0,0,0
15,31,0,955,775,715,719,746,0,0,0,0
15,31,500,961,773,739,740,737,0,0,0,0
