patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,34,21,9,8,8,0,0,0,0
0,500,10,8,19,8,8,0,0,0,0
1,0,2304,589,573,569,568,0,0,0,0
1,500,771,657,593,585,582,0,0,0,0
2,0,774,569,568,570,566,0,0,0,0
2,500,751,585,581,582,589,0,0,0,0
3,0,716,567,566,568,564,0,0,0,0
3,500,709,590,585,581,582,0,0,0,0
4,0,713,566,568,564,563,0,0,0,0
4,500,710,583,583,580,584,0,0,0,0
5,0,725,625,623,622,622,0,0,0,0
5,500,699,584,581,578,578,0,0,0,0
6,0,723,567,571,569,566,0,0,0,0
6,500,742,582,583,584,590,0,0,0,0
7,0,725,567,566,565,563,0,0,0,0
7,500,724,585,580,577,578,0,0,0,0
8,0,723,566,568,564,566,0,0,0,0
8,500,722,581,578,581,577,0,0,0,0
9,0,727,566,564,566,564,0,0,0,0
9,500,740,581,578,579,577,0,0,0,0
10,0,721,570,565,562,562,0,0,0,0
10,500,755,639,637,642,637,0,0,0,0
11,0,749,621,620,620,625,0,0,0,0
11,500,728,653,661,579,584,0,0,0,0
12,0,733,567,570,563,569,0,0,0,0
12,500,718,580,615,580,579,0,0,0,0
13,0,722,568,563,562,597,0,0,0,0
13,500,737,585,585,584,582,0,0,0,0
14,0,740,567,564,563,563,0,0,0,0
14,500,784,602,591,578,577,0,0,0,0
15,0,772,567,563,597,563,0,0,0,0
15,500,724,584,581,580,580,0,0,0,0
16,0,756,565,564,563,564,0,0,0,0
16,500,744,612,578,577,576,0,0,0,0
17,0,745,565,565,625,564,0,0,0,0
17,500,747,582,578,577,609,0,0,0,0
18,0,745,565,565,567,565,0,0,0,0
18,500,756,596,581,579,579,0,0,0,0
19,0,746,568,614,565,563,0,0,0,0
19,500,743,580,580,580,666,0,0,0,0
20,0,751,568,564,564,564,0,0,0,0
20,500,748,582,576,577,580,0,0,0,0
21,0,749,585,580,563,563,0,0,0,0
21,500,747,582,578,612,579,0,0,0,0
22,0,742,566,564,564,566,0,0,0,0
22,500,754,584,581,581,577,0,0,0,0
23,0,741,614,565,563,563,0,0,0,0
23,500,746,582,577,611,577,0,0,0,0
24,0,744,565,563,562,596,0,0,0,0
24,500,744,579,578,576,579,0,0,0,0
25,0,761,629,623,624,623,0,0,0,0
25,500,753,643,613,581,577,0,0,0,0
26,0,750,566,562,595,564,0,0,0,0
26,500,746,584,581,581,580,0,0,0,0
27,0,724,569,566,562,563,0,0,0,0
27,500,737,617,581,581,580,0,0,0,0
28,0,743,568,565,649,565,0,0,0,0
28,500,741,580,578,578,581,0,0,0,0
29,0,746,569,566,567,565,0,0,0,0
29,500,742,611,580,577,578,0,0,0,0
30,0,746,567,568,565,566,0,0,0,0
30,500,722,580,577,577,581,0,0,0,0
31,0,746,568,566,563,564,0,0,0,0
31,500,748,581,580,578,641,0,0,0,0
32,0,722,565,570,567,566,0,0,0,0
32,500,723,581,580,579,582,0,0,0,0
33,0,744,567,566,565,565,0,0,0,0
33,500,746,581,579,579,578,0,0,0,0
34,0,721,567,599,565,564,0,0,0,0
34,500,743,582,579,583,579,0,0,0,0
35,0,743,569,564,564,563,0,0,0,0
35,500,746,581,580,580,583,0,0,0,0
36,0,746,573,567,567,564,0,0,0,0
36,500,745,585,581,585,581,0,0,0,0
37,0,746,568,564,567,564,0,0,0,0
37,500,748,582,578,578,580,0,0,0,0
38,0,742,570,565,565,564,0,0,0,0
38,500,744,583,579,582,579,0,0,0,0
39,0,747,570,564,566,570,0,0,0,0
39,500,725,585,580,580,584,0,0,0,0
40,0,742,571,564,564,563,0,0,0,0
40,500,746,584,584,579,579,0,0,0,0
41,0,743,568,566,567,567,0,0,0,0
41,500,744,581,580,579,579,0,0,0,0
42,0,723,567,565,566,568,0,0,0,0
42,500,742,587,583,578,577,0,0,0,0
43,0,728,514,574,569,574,1,1,1,1
43,500,748,582,578,578,578,0,0,0,0
44,0,1481,636,634,628,626,0,0,0,0
44,500,796,630,621,627,620,0,0,0,0
45,0,796,629,620,625,620,0,0,0,0
45,500,795,627,624,624,621,0,0,0,0
46,0,764,625,620,622,624,0,0,0,0
46,500,765,627,620,621,620,0,0,0,0
47,0,795,625,626,618,621,0,0,0,0
47,500,786,629,623,630,621,0,0,0,0
48,0,793,627,625,624,621,0,0,0,0
48,500,788,629,619,632,622,0,0,0,0
49,0,788,626,623,623,629,0,0,0,0
49,500,791,632,624,627,616,0,0,0,0
50,0,799,626,619,624,624,0,0,0,0
