patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,23,20,9,9,8,0,0,0,0
0,500,21,9,9,9,9,0,0,0,0
1,0,632,159,147,154,131,0,0,0,0
1,500,249,235,164,162,190,0,0,0,0
2,0,263,181,159,132,137,0,0,0,0
2,500,281,199,148,147,146,0,0,0,0
3,0,250,194,132,131,130,0,0,0,0
3,500,246,208,148,147,147,0,0,0,0
4,0,250,188,173,145,131,0,0,0,0
4,500,245,240,162,162,161,0,0,0,0
5,0,246,215,144,130,143,0,0,0,0
5,500,264,225,147,145,176,0,0,0,0
6,0,255,190,141,130,145,0,0,0,0
6,500,266,226,151,148,176,0,0,0,0
7,0,254,210,132,131,159,0,0,0,0
7,500,237,223,146,155,164,0,0,0,0
8,0,234,206,131,145,141,0,0,0,0
8,500,250,224,146,173,146,0,0,0,0
9,0,245,212,131,147,146,0,0,0,0
9,500,234,222,147,175,147,0,0,0,0
10,0,251,208,131,145,141,0,0,0,0
10,500,231,229,146,173,145,0,0,0,0
11,0,254,217,132,146,143,0,0,0,0
11,500,253,226,147,175,146,0,0,0,0
12,0,252,208,131,145,143,0,0,0,0
12,500,253,225,148,175,145,0,0,0,0
13,0,252,209,131,151,144,0,0,0,0
13,500,254,223,146,173,145,0,0,0,0
14,0,250,207,130,145,143,0,0,0,0
14,500,251,223,147,174,146,0,0,0,0
15,0,237,209,131,158,130,0,0,0,0
15,500,235,224,147,174,147,0,0,0,0
16,0,254,209,132,149,143,0,0,0,0
16,500,251,225,146,174,145,0,0,0,0
17,0,251,209,131,146,142,0,0,0,0
17,500,251,230,148,174,146,0,0,0,0
18,0,276,197,131,156,130,0,0,0,0
18,500,253,223,147,173,146,0,0,0,0
19,0,255,208,131,145,142,0,0,0,0
19,500,254,224,146,180,146,0,0,0,0
20,0,244,209,130,156,130,0,0,0,0
20,500,233,229,146,172,145,0,0,0,0
21,0,263,196,131,145,140,0,0,0,0
21,500,251,224,146,172,145,0,0,0,0
22,0,266,199,181,161,129,0,0,0,0
22,500,266,214,147,176,146,0,0,0,0
23,0,216,210,130,160,130,0,0,0,0
23,500,251,223,147,174,146,0,0,0,0
24,0,254,210,141,148,143,0,0,0,0
24,500,253,225,147,176,146,0,0,0,0
25,0,253,208,130,144,142,0,0,0,0
25,500,256,216,146,172,145,0,0,0,0
26,0,255,198,131,152,145,0,0,0,0
26,500,242,225,146,177,145,0,0,0,0
27,0,259,210,130,148,141,0,0,0,0
27,500,233,222,147,173,147,0,0,0,0
28,0,262,199,131,148,142,0,0,0,0
28,500,238,222,147,176,145,0,0,0,0
29,0,255,208,131,146,143,0,0,0,0
29,500,262,210,146,172,145,0,0,0,0
30,0,264,197,132,147,142,0,0,0,0
30,500,219,240,179,161,146,0,0,0,0
31,0,255,175,131,161,130,0,0,0,0
31,500,219,225,160,161,146,0,0,0,0
32,0,253,209,132,145,143,0,0,0,0
32,500,243,202,147,169,170,0,0,0,0
33,0,256,199,132,151,142,0,0,0,0
33,500,219,221,147,173,146,0,0,0,0
34,0,251,209,132,157,131,0,0,0,0
34,500,265,213,146,174,146,0,0,0,0
35,0,256,209,131,160,131,0,0,0,0
35,500,254,213,147,173,145,0,0,0,0
36,0,242,205,130,158,130,0,0,0,0
36,500,219,221,147,172,147,0,0,0,0
37,0,261,197,151,176,131,0,0,0,0
37,500,255,194,148,177,146,0,0,0,0
38,0,254,201,142,144,144,0,0,0,0
38,500,261,213,148,172,146,0,0,0,0
39,0,265,198,131,148,148,0,0,0,0
39,500,277,217,148,176,146,0,0,0,0
40,0,255,208,131,157,131,0,0,0,0
40,500,235,219,147,172,147,0,0,0,0
41,0,204,212,142,148,142,0,0,0,0
41,500,251,226,148,178,147,0,0,0,0
42,0,253,210,131,149,140,0,0,0,0
42,500,218,231,147,173,146,0,0,0,0
43,0,251,209,132,146,140,0,0,0,0
43,500,216,226,147,205,145,0,0,0,0
44,0,218,219,143,143,143,0,0,0,0
44,500,254,225,148,172,146,0,0,0,0
45,0,256,207,131,156,130,0,0,0,0
45,500,253,212,147,172,146,0,0,0,0
46,0,252,222,131,156,130,0,0,0,0
46,500,234,202,146,146,147,0,0,0,0
47,0,207,194,131,130,129,0,0,0,0
47,500,253,181,146,145,145,0,0,0,0
48,0,253,177,174,141,130,0,0,0,0
48,500,260,228,147,158,163,0,0,0,0
49,0,1091,192,182,181,181,0,0,0,0
