patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,24,9,9,20,9,0,0,0,0
0,500,9,10,19,9,9,0,0,0,0
1,0,76805,21999,21977,21954,21982,0,0,0,0
1,500,22151,22045,21975,21970,21931,0,0,0,0
2,0,22224,21908,21924,21891,21941,0,0,0,0
2,500,22175,21951,22037,21879,22077,0,0,0,0
3,0,22090,21876,21892,22304,22152,0,0,0,0
3,500,22255,21952,21991,22035,21987,0,0,0,0
4,0,19623,26876,19115,18755,18888,0,0,0,0
4,500,19090,18756,18774,18886,18736,0,0,0,0
5,0,19106,18742,18746,18754,18739,0,0,0,0
5,500,18994,18835,18793,18998,18859,0,0,0,0
6,0,19057,18706,18718,18805,18850,0,0,0,0
6,500,18875,18787,18849,18733,18743,0,0,0,0
7,0,18921,18746,18785,18771,18816,0,0,0,0
7,500,18993,18806,18764,18801,18763,0,0,0,0
8,0,25436,19067,18710,18773,18880,0,0,0,0
8,500,18945,18798,18916,18810,18867,0,0,0,0
9,0,18906,18704,18786,18830,18713,0,0,0,0
9,500,18889,18728,18755,18827,18728,0,0,0,0
10,0,18945,18773,18731,18766,18802,0,0,0,0
10,500,19062,18830,18774,18786,18740,0,0,0,0
11,0,18967,18760,18767,18771,18779,0,0,0,0
11,500,18906,18771,18753,18713,22966,0,0,0,0
12,0,19268,18821,18809,18714,18775,0,0,0,0
12,500,18866,18778,18746,18810,18764,0,0,0,0
13,0,18981,18736,18751,18711,18771,0,0,0,0
13,500,18950,18808,19010,18856,18876,0,0,0,0
14,0,19010,18882,18968,18832,18800,0,0,0,0
14,500,19036,18868,18908,18703,18975,0,0,0,0
15,0,19027,18789,18839,18934,18859,0,0,0,0
15,500,18989,18826,18840,25456,19081,0,0,0,0
16,0,18979,18740,18817,19000,18960,0,0,0,0
16,500,19036,18949,18932,18865,18794,0,0,0,0
17,0,19001,18717,18750,18735,18757,0,0,0,0
17,500,19012,18735,18851,18739,18782,0,0,0,0
18,0,18972,18760,18850,18799,18915,0,0,0,0
18,500,18989,18863,18760,18777,18931,0,0,0,0
19,0,19022,18891,18889,19000,18854,0,0,0,0
19,500,19165,18744,20106,18847,18772,0,0,0,0
20,0,19167,13939,18862,18905,18872,1,8,8,8
20,500,19151,18831,18748,18785,18732,0,0,0,0
21,0,19046,13892,18823,18856,18901,1,8,8,8
21,500,19116,18895,18845,18905,19046,0,0,0,0
22,0,19384,14061,18958,18899,18985,1,8,8,8
22,500,19238,18950,19032,19032,18865,0,0,0,0
23,0,19417,14083,18952,18946,18882,1,9,9,9
23,500,19222,18856,22264,19067,18802,0,0,0,0
24,0,19082,13936,18908,18959,18968,1,9,9,9
24,500,19357,18948,18870,18868,18823,0,0,0,0
25,0,19152,13950,18987,19047,19041,1,10,10,10
25,500,19179,18757,18715,18844,18834,0,0,0,0
26,0,19208,13938,18955,18922,18905,1,10,10,10
26,500,19129,18776,18727,18705,18713,0,0,0,0
27,0,19291,14050,18989,19003,19027,1,10,10,10
27,500,19267,18818,19741,18729,18788,0,0,0,0
28,0,19159,13955,18904,18865,18858,1,10,10,10
28,500,19151,18717,18706,18758,18781,0,0,0,0
29,0,19084,13822,18953,18914,18914,1,11,11,11
29,500,19135,18737,18819,18835,18926,0,0,0,0
30,0,19332,14093,18974,19149,19051,1,11,11,11
30,500,19350,18838,18834,18818,18728,0,0,0,0
31,0,19160,13900,19042,18991,18979,1,11,11,11
31,500,19264,18756,32834,18982,18763,0,0,0,0
32,0,17800,11852,16841,16755,16832,1,10,10,10
32,500,17160,16818,16766,16721,16686,0,0,0,0
33,0,17171,11838,16771,16791,16810,1,10,10,10
33,500,17171,16734,16802,16788,16855,0,0,0,0
34,0,17310,11910,16839,16847,16884,1,10,10,10
34,500,17109,16731,16631,16740,16735,0,0,0,0
35,0,17142,11830,16893,16798,16766,1,12,12,12
35,500,17282,16802,16803,16747,16655,0,0,0,0
36,0,17142,16007,17119,16862,16899,1,12,12,12
36,500,17178,16609,16568,16669,16646,0,0,0,0
