patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,12,21,9,19,10,0,0,0,0
0,500,10,10,9,9,9,0,0,0,0
1,0,2719,865,850,836,833,0,0,0,0
1,500,963,916,858,858,854,0,0,0,0
2,0,932,777,757,755,754,0,0,0,0
2,500,968,805,780,782,784,0,0,0,0
3,0,988,772,758,756,755,0,0,0,0
3,500,1034,866,864,861,861,0,0,0,0
4,0,970,766,766,764,761,0,0,0,0
4,500,991,775,775,773,772,0,0,0,0
5,0,968,755,751,749,751,0,0,0,0
5,500,1024,864,862,859,862,0,0,0,0
6,0,1010,864,849,812,754,0,0,0,0
6,500,980,778,776,778,786,0,0,0,0
7,0,990,761,758,757,762,0,0,0,0
7,500,1018,859,856,856,853,0,0,0,0
8,0,1007,832,830,833,829,0,0,0,0
8,500,945,776,776,778,778,0,0,0,0
9,0,973,755,753,755,751,0,0,0,0
9,500,958,777,775,813,775,0,0,0,0
10,0,1008,756,758,761,756,0,0,0,0
10,500,974,788,779,777,774,0,0,0,0
11,0,1015,831,835,830,829,0,0,0,0
11,500,987,857,862,854,854,0,0,0,0
12,0,981,836,831,829,829,0,0,0,0
12,500,955,782,776,774,774,0,0,0,0
13,0,1018,836,830,829,829,0,0,0,0
13,500,1034,866,862,853,853,0,0,0,0
14,0,956,756,754,751,752,0,0,0,0
14,500,952,797,780,781,780,0,0,0,0
15,0,995,757,754,753,751,0,0,0,0
15,500,1009,778,774,773,773,0,0,0,0
16,0,1038,841,837,836,833,0,0,0,0
16,500,981,790,774,773,779,0,0,0,0
17,0,964,755,751,751,754,0,0,0,0
17,500,977,790,775,775,785,0,0,0,0
18,0,963,773,752,752,755,0,0,0,0
18,500,959,791,776,774,780,0,0,0,0
19,0,989,755,754,753,755,0,0,0,0
19,500,967,778,774,774,779,0,0,0,0
20,0,1014,831,830,834,837,0,0,0,0
20,500,1013,866,863,861,860,0,0,0,0
21,0,933,760,758,765,758,0,0,0,0
21,500,1009,777,775,779,774,0,0,0,0
22,0,972,756,756,753,751,0,0,0,0
22,500,961,778,783,778,775,0,0,0,0
23,0,970,757,761,761,758,0,0,0,0
23,500,992,778,779,775,774,0,0,0,0
24,0,1005,756,757,752,752,0,0,0,0
24,500,1021,860,867,865,863,0,0,0,0
25,0,1032,843,839,836,837,0,0,0,0
25,500,957,785,776,775,775,0,0,0,0
26,0,949,770,753,753,751,0,0,0,0
26,500,1003,786,781,781,779,0,0,0,0
27,0,974,759,759,757,759,0,0,0,0
27,500,1011,892,861,860,859,0,0,0,0
28,0,999,832,828,829,828,0,0,0,0
28,500,1322,868,854,852,881,0,0,0,0
29,0,991,832,829,829,837,0,0,0,0
29,500,1014,864,863,869,862,0,0,0,0
30,0,1015,839,837,840,830,0,0,0,0
30,500,1026,856,883,854,853,0,0,0,0
31,0,987,832,833,828,826,0,0,0,0
