patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,772,582,544,546,547,0,0,0,0
0,1,500,760,603,568,567,569,0,0,0,0
0,2,0,748,581,545,543,543,0,0,0,0
0,2,500,755,598,569,573,570,0,0,0,0
0,3,0,772,565,547,543,541,0,0,0,0
0,3,500,788,598,568,569,571,0,0,0,0
1,3,0,1329,898,889,889,890,0,0,0,0
1,3,500,1333,916,915,917,916,0,0,0,0
0,4,0,750,575,543,542,542,0,0,0,0
0,4,500,759,599,569,569,567,0,0,0,0
2,4,0,1320,892,891,908,889,0,0,0,0
2,4,500,1331,915,914,920,916,0,0,0,0
0,5,0,759,563,549,548,548,0,0,0,0
0,5,500,766,588,571,569,568,0,0,0,0
2,5,0,1326,891,889,890,893,0,0,0,0
2,5,500,1329,913,913,914,916,0,0,0,0
0,6,0,749,575,544,545,544,0,0,0,0
0,6,500,746,599,570,568,569,0,0,0,0
3,6,0,1322,910,888,889,887,0,0,0,0
3,6,500,1327,915,911,914,916,0,0,0,0
0,7,0,781,576,546,545,544,0,0,0,0
0,7,500,739,580,662,569,567,0,0,0,0
3,7,0,1328,895,890,906,888,0,0,0,0
3,7,500,1307,915,992,931,916,0,0,0,0
0,8,0,747,556,544,544,543,0,0,0,0
0,8,500,757,602,571,567,567,0,0,0,0
4,8,0,1357,909,888,891,888,0,0,0,0
4,8,500,1327,914,912,920,952,0,0,0,0
0,9,0,755,577,548,545,545,0,0,0,0
0,9,500,759,596,568,568,566,0,0,0,0
4,9,0,1331,894,891,892,892,0,0,0,0
4,9,500,1335,913,912,912,950,0,0,0,0
0,10,0,759,577,546,544,543,0,0,0,0
0,10,500,758,598,569,567,566,0,0,0,0
5,10,0,1369,894,890,891,893,0,0,0,0
5,10,500,1320,915,911,913,946,0,0,0,0
0,11,0,753,585,547,544,542,0,0,0,0
0,11,500,755,598,568,564,565,0,0,0,0
5,11,0,1349,893,887,888,890,0,0,0,0
5,11,500,1364,913,917,915,947,0,0,0,0
0,12,0,753,581,548,549,550,0,0,0,0
0,12,500,767,601,570,567,567,0,0,0,0
6,12,0,1323,894,890,888,890,0,0,0,0
6,12,500,1360,914,912,910,913,0,0,0,0
0,13,0,761,579,546,545,546,0,0,0,0
0,13,500,742,578,566,567,565,0,0,0,0
6,13,0,1328,892,892,890,890,0,0,0,0
6,13,500,1340,915,913,910,915,0,0,0,0
0,14,0,749,584,550,552,549,0,0,0,0
0,14,500,739,598,566,564,564,0,0,0,0
7,14,0,1365,903,898,914,897,0,0,0,0
7,14,500,1334,914,911,911,914,0,0,0,0
0,15,0,753,587,549,550,553,0,0,0,0
0,15,500,744,598,567,568,566,0,0,0,0
