patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,27,10,9,21,9,0,0,0,0
0,500,9,9,9,9,9,0,0,0,0
1,0,2851,664,636,631,631,0,0,0,0
1,500,827,782,732,719,720,0,0,0,0
2,0,812,698,699,696,697,0,0,0,0
2,500,818,649,646,650,644,0,0,0,0
3,0,813,633,631,629,634,0,0,0,0
3,500,850,653,648,648,647,0,0,0,0
4,0,834,632,628,628,629,0,0,0,0
4,500,813,651,646,649,648,0,0,0,0
5,0,826,707,699,698,698,0,0,0,0
5,500,819,651,651,649,646,0,0,0,0
6,0,830,635,634,637,631,0,0,0,0
6,500,852,716,716,715,712,0,0,0,0
7,0,828,629,627,626,631,0,0,0,0
7,500,828,650,646,646,646,0,0,0,0
8,0,839,697,694,697,744,0,0,0,0
8,500,875,718,715,713,712,0,0,0,0
9,0,806,660,628,625,626,0,0,0,0
9,500,862,736,727,712,711,0,0,0,0
10,0,811,630,662,629,627,0,0,0,0
10,500,816,650,648,680,647,0,0,0,0
11,0,864,694,696,700,726,0,0,0,0
11,500,819,651,645,645,678,0,0,0,0
12,0,829,629,630,627,629,0,0,0,0
12,500,826,654,648,646,649,0,0,0,0
13,0,844,667,632,628,629,0,0,0,0
13,500,852,712,743,712,712,0,0,0,0
14,0,830,630,691,627,628,0,0,0,0
14,500,847,654,650,683,647,0,0,0,0
15,0,844,697,698,695,776,0,0,0,0
15,500,826,649,645,645,677,0,0,0,0
16,0,848,629,626,627,627,0,0,0,0
16,500,831,651,645,646,645,0,0,0,0
17,0,835,662,630,629,628,0,0,0,0
17,500,864,713,742,712,710,0,0,0,0
18,0,826,627,659,630,629,0,0,0,0
18,500,841,653,651,682,650,0,0,0,0
19,0,828,635,632,629,660,0,0,0,0
19,500,833,648,648,699,659,0,0,0,0
20,0,823,629,629,630,629,0,0,0,0
20,500,863,663,650,650,649,0,0,0,0
21,0,826,661,630,629,630,0,0,0,0
21,500,841,648,681,646,645,0,0,0,0
22,0,846,631,629,664,630,0,0,0,0
22,500,867,723,715,712,717,0,0,0,0
23,0,866,694,696,695,700,0,0,0,0
23,500,832,647,644,645,645,0,0,0,0
24,0,844,632,629,628,626,0,0,0,0
24,500,865,744,742,741,740,0,0,0,0
25,0,847,700,695,693,692,0,0,0,0
25,500,843,723,718,717,714,0,0,0,0
26,0,814,633,635,631,627,0,0,0,0
26,500,849,654,649,650,646,0,0,0,0
27,0,865,693,691,695,689,0,0,0,0
27,500,817,652,649,648,650,0,0,0,0
28,0,827,630,627,626,628,0,0,0,0
28,500,812,654,650,648,649,0,0,0,0
29,0,848,639,628,630,628,0,0,0,0
29,500,832,650,652,648,650,0,0,0,0
30,0,827,630,627,631,626,0,0,0,0
30,500,843,651,649,652,648,0,0,0,0
31,0,869,695,692,693,697,0,0,0,0
31,500,829,652,649,649,643,0,0,0,0
32,0,839,630,628,628,630,0,0,0,0
32,500,864,721,715,717,713,0,0,0,0
33,0,843,700,693,695,696,0,0,0,0
33,500,815,651,652,650,650,0,0,0,0
34,0,837,631,636,630,627,0,0,0,0
34,500,863,716,712,715,710,0,0,0,0
35,0,806,628,627,625,629,0,0,0,0
35,500,823,654,650,649,650,0,0,0,0
36,0,813,632,628,629,630,0,0,0,0
36,500,844,654,648,647,646,0,0,0,0
37,0,846,698,692,692,690,0,0,0,0
37,500,818,650,653,647,646,0,0,0,0
38,0,855,693,692,694,690,0,0,0,0
38,500,830,713,710,715,710,0,0,0,0
39,0,844,695,694,692,696,0,0,0,0
39,500,843,740,737,736,739,0,0,0,0
40,0,832,699,695,692,690,0,0,0,0
40,500,841,713,712,714,716,0,0,0,0
41,0,839,699,699,696,691,0,0,0,0
41,500,847,715,712,710,710,0,0,0,0
42,0,844,721,715,714,715,0,0,0,0
42,500,830,718,711,709,711,0,0,0,0
43,0,901,595,748,743,748,1,2,2,2
43,500,877,722,719,713,715,0,0,0,0
44,0,1752,713,855,855,855,1,2,2,2
44,500,1007,798,790,793,791,0,0,0,0
45,0,963,638,774,778,778,1,2,2,2
45,500,972,730,722,728,723,0,0,0,0
46,0,965,645,773,775,771,1,2,2,2
46,500,967,730,723,729,720,0,0,0,0
47,0,1007,703,850,851,852,1,2,2,2
47,500,1005,802,795,799,796,0,0,0,0
48,0,987,371,825,826,826,1,3,3,3
48,500,940,724,721,724,720,0,0,0,0
49,0,1602,369,763,761,759,1,3,3,3
49,500,966,780,779,777,772,0,0,0,0
50,0,971,403,831,835,831,1,3,3,3
50,500,944,712,709,707,705,0,0,0,0
51,0,938,373,760,764,763,1,3,3,3
51,500,935,715,711,701,709,0,0,0,0
52,0,975,401,843,837,837,1,3,3,3
52,500,989,782,782,775,775,0,0,0,0
53,0,945,365,764,765,757,1,3,3,3
53,500,937,709,710,707,705,0,0,0,0
54,0,898,366,758,764,762,1,3,3,3
54,500,921,710,708,741,712,0,0,0,0
55,0,943,365,761,762,762,1,3,3,3
55,500,907,708,712,704,710,0,0,0,0
56,0,957,398,839,839,867,1,3,3,3
56,500,912,710,708,704,708,0,0,0,0
57,0,882,368,758,764,759,1,3,3,3
57,500,923,711,709,705,710,0,0,0,0
58,0,931,369,761,762,760,1,3,3,3
58,500,916,715,717,711,717,0,0,0,0
59,0,927,371,761,759,761,1,3,3,3
59,500,926,748,717,713,714,0,0,0,0
60,0,960,400,845,839,835,1,3,3,3
60,500,954,786,791,784,785,0,0,0,0
61,0,961,401,842,840,839,1,3,3,3
61,500,974,792,786,765,710,0,0,0,0
62,0,939,368,765,759,758,1,3,3,3
62,500,909,710,749,710,714,0,0,0,0
63,0,948,363,758,765,758,1,3,3,3
63,500,960,713,715,713,712,0,0,0,0
64,0,956,367,758,765,769,1,3,3,3
64,500,918,716,712,712,717,0,0,0,0
65,0,947,368,762,757,764,1,3,3,3
65,500,966,786,783,782,790,0,0,0,0
66,0,982,402,839,834,840,1,3,3,3
66,500,957,784,784,780,785,0,0,0,0
67,0,980,404,832,838,841,1,3,3,3
67,500,983,819,817,816,824,0,0,0,0
68,0,954,404,832,842,831,1,3,3,3
68,500,943,715,717,709,720,0,0,0,0
