patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,367,288,1
0,2,0,-2,369,289,3
0,3,0,-2,368,288,2
0,4,0,-2,366,289,2
0,5,0,-2,186,306,2
0,6,0,-2,422,548,2
0,7,0,-2,421,549,2
0,8,0,-2,385,554,3
0,9,0,-2,369,553,3
