patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,741,973,10
0,2,0,-2,734,973,12
0,3,0,-2,735,995,12
0,4,0,-2,734,972,11
0,5,0,-2,357,1105,11
0,6,0,-2,914,1752,11
0,7,0,-2,853,1754,12
0,8,0,-2,789,1755,12
0,9,0,-2,726,1764,12
