patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,248,241,0
1,0,-2,227,227,0
2,0,-2,220,206,0
3,0,-2,241,239,1
4,0,-2,5666,238,0
5,0,-2,8,5,0
6,0,-2,11520,268,0
7,0,-2,1304,248,0
8,0,-2,216,217,0
9,0,-2,3632,220,0
