versionstart,versionend,ms
0,0,1311.8
0,1,1283.12
0,2,1305.46
0,3,1225.94
0,4,1210.18
0,5,1238.12
0,6,1232.48
0,7,1340.18
0,8,1314.78
0,9,1338.88
0,10,1367.82
0,11,1301.68
0,12,1457.5
0,13,1339.42
0,14,1178.56
0,15,1272.08
0,16,1353.02
0,17,1300.4
0,18,1418.4
0,19,1394.92
0,20,1486.86
0,21,1450.0
0,22,1391.66
0,23,1343.3
0,24,1428.72
0,25,1382.26
0,26,1256.18
0,27,1446.38
0,28,1384.98
0,29,1297.06
0,30,1128.34
0,31,1535.4
0,32,1492.04
0,33,1501.96
0,34,1526.68
0,35,1520.02
0,36,1504.6
0,37,1543.06
0,38,1417.34
0,39,1466.16
0,40,1458.86
0,41,1500.82
0,42,1402.04
0,43,1624.7
0,44,1409.1
0,45,1486.84
0,46,1414.76
0,47,1446.38
0,48,1470.36
0,49,1475.22
0,50,1495.66
0,51,1431.68
0,52,1496.36
0,53,1517.44
0,54,1381.34
0,55,1416.1
0,56,1448.48
0,57,1443.04
