version,ms
0,779.54
1,817.88
2,770.18
3,819.2
4,717.54
5,706.04
6,738.9
7,726.0
8,842.94
9,818.52
10,862.12
11,891.56
12,818.24
13,1003.2
14,865.06
15,668.16
16,785.56
17,877.64
18,815.14
19,957.92
20,935.7
21,1057.88
22,998.24
23,921.52
24,869.08
25,968.58
26,899.18
27,761.96
28,991.28
29,918.0
30,798.82
31,599.7
32,1100.08
33,1042.74
34,1054.96
35,1086.08
36,1074.28
37,1037.12
38,1088.24
39,957.0
40,1018.64
41,1003.6
42,1053.26
43,933.94
44,1197.26
45,945.42
46,1040.66
47,947.44
48,994.92
49,1020.38
50,1029.5
51,1045.72
52,964.32
53,1047.48
54,1068.32
55,903.72
56,951.3
57,984.54
