version,ms
0,0.8979591836734693
1,0.2448979591836734
2,0.24489795918367346
3,0.4285714285714285
4,0.3877551020408165
5,0.3673469387755103
6,0.42857142857142855
7,0.4285714285714286
8,0.489795918367347
9,0.5306122448979591
10,0.5306122448979591
11,0.653061224489796
12,0.510204081632653
13,0.7755102040816328
14,0.6734693877551021
15,0.7346938775510204
16,0.6734693877551021
17,0.8571428571428572
18,0.7142857142857142
19,0.7755102040816328
20,0.9387755102040818
21,0.8163265306122449
22,0.7551020408163266
23,0.8775510204081631
24,0.9387755102040817
25,0.8775510204081632
26,0.9387755102040817
27,0.8979591836734693
28,3.2857142857142865
29,1.1020408163265305
30,1.0
31,1.2040816326530615
32,1.0408163265306123
33,1.142857142857143
34,1.163265306122449
35,1.306122448979592
36,1.183673469387755
37,1.306122448979592
38,1.2653061224489797
39,1.3673469387755102
40,1.346938775510204
41,1.4081632653061227
42,2.591836734693877
43,1.4081632653061227
44,1.3877551020408165
45,1.4897959183673468
46,1.4897959183673468
47,1.469387755102041
48,1.5102040816326534
49,1.4489795918367347
50,1.5918367346938773
51,1.653061224489796
52,1.6326530612244898
53,1.7755102040816328
54,1.7346938775510203
55,1.6530612244897962
56,1.7755102040816326
57,1.653061224489796
58,1.7551020408163267
59,1.7142857142857142
60,1.7346938775510203
61,1.8775510204081631
62,1.7755102040816328
63,1.8979591836734695
64,1.8979591836734695
65,1.9183673469387754
66,1.9183673469387754
67,2.0
68,2.0408163265306127
69,2.020408163265306
70,1.9387755102040818
71,3.673469387755101
72,2.0816326530612246
73,2.0816326530612246
74,2.163265306122449
75,2.0816326530612246
76,2.2857142857142856
77,2.36734693877551
78,2.4285714285714284
79,2.3469387755102042
80,2.2653061224489797
81,2.3469387755102042
82,2.36734693877551
83,2.387755102040816
84,2.4897959183673466
85,2.4285714285714284
86,2.4081632653061225
87,2.4489795918367347
88,2.5510204081632653
