patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,2,110,48
1,0,-2,901,1829,52
2,0,-2,835,1675,43
3,0,-2,840,1680,43
4,0,-2,841,1685,44
5,0,-2,841,1678,42
6,0,-2,842,1682,46
7,0,-2,841,1666,41
8,0,-2,843,1690,43
9,0,-2,847,1682,44
