patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,1.332,2.443,0.096
0,2,0,-0.002,1.3,2.518,0.106
0,3,0,-0.002,1.349,2.51,0.09
1,3,0,-0.002,2.673,2.544,0.096
0,4,0,-0.002,1.349,2.534,0.096
2,4,0,-0.002,2.634,2.629,0.076
0,5,0,-0.002,1.368,2.537,0.092
2,5,0,-0.002,2.641,2.536,0.104
0,6,0,-0.002,1.359,2.544,0.096
3,6,0,-0.002,2.655,2.444,0.082
0,7,0,-0.002,1.342,2.513,0.094
3,7,0,-0.002,2.657,2.514,0.103
0,8,0,-0.002,1.569,2.531,0.092
4,8,0,-0.002,2.659,2.453,0.092
0,9,0,-0.002,1.349,2.668,0.092
4,9,0,-0.002,2.655,2.535,0.123
