patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,1.015,1.839,0.072
0,2,0,-0.002,1.004,1.869,0.074
0,3,0,-0.002,1.019,1.88,0.074
1,3,0,-0.002,2.012,1.869,0.067
0,4,0,-0.002,1.03,1.886,0.074
2,4,0,-0.002,2.005,1.853,0.057
0,5,0,-0.002,1.025,1.914,0.072
2,5,0,-0.002,1.998,1.883,0.08
0,6,0,-0.002,1.022,1.9,0.071
3,6,0,-0.002,2.008,1.851,0.067
0,7,0,-0.002,1.012,1.905,0.072
3,7,0,-0.002,2.003,1.885,0.082
0,8,0,-0.002,1.015,1.902,0.072
4,8,0,-0.002,2.007,1.858,0.07
0,9,0,-0.002,1.014,1.903,0.072
4,9,0,-0.002,2.012,1.873,0.094
