versionstart,versionend,ms
0,0,0.7386185243328102
0,1,0.47252747252747246
0,2,0.4544740973312403
0,3,0.48822605965463095
0,4,0.39089481946624804
0,5,0.6444270015698588
0,6,0.5494505494505494
0,7,0.4419152276295133
0,8,0.413657770800628
0,9,0.33437990580847715
0,10,0.5007849293563579
0,11,0.5007849293563579
0,12,0.42150706436420715
0,13,0.4905808477237049
0,14,0.5470957613814758
0,15,0.4010989010989012
0,16,0.510989010989011
0,17,0.3830455259026687
0,18,0.5855572998430141
0,19,0.47017268445839877
0,20,0.6263736263736264
0,21,0.42150706436420715
0,22,0.42150706436420715
0,23,0.47252747252747246
0,24,0.5086342229199372
0,25,0.510989010989011
0,26,0.5086342229199372
0,27,0.5392464678178964
0,28,0.4521193092621664
0,29,0.5188383045525903
0,30,0.42150706436420715
0,31,0.4827315541601256
0,32,0.37284144427001564
0,33,0.47017268445839877
0,34,0.4317111459968603
0,35,0.413657770800628
0,36,0.3547880690737834
0,37,0.5007849293563579
0,38,0.533751962323391
0,39,0.5086342229199372
0,40,0.48037676609105184
0,41,0.4521193092621664
0,42,0.434065934065934
0,43,0.4521193092621664
0,44,0.5957613814756673
0,45,0.4317111459968603
0,46,0.4034536891679749
0,47,0.5698587127158556
0,48,0.413657770800628
0,49,0.41365777080062793
0,50,0.5290423861852434
0,51,0.44191522762951335
0,52,0.5572998430141287
0,53,0.6059654631083202
0,54,0.44427001569858715
0,55,0.3649921507064365
0,56,0.5572998430141287
0,57,0.4725274725274725
0,58,0.5675039246467819
0,59,0.42386185243328095
0,60,0.6083202511773941
0,61,0.5313971742543171
0,62,0.3649921507064364
0,63,0.44427001569858715
0,64,0.48822605965463106
0,65,0.4521193092621664
0,66,0.4317111459968603
0,67,0.6138147566718994
0,68,0.49293563579277866
0,69,0.48273155416012564
0,70,0.5572998430141287
0,71,0.3751962323390895
0,72,0.3547880690737834
0,73,0.423861852433281
0,74,0.413657770800628
0,75,0.4623233908948194
0,76,0.4497645211930925
0,77,0.44191522762951335
0,78,0.48037676609105184
0,79,0.47017268445839877
0,80,0.5188383045525903
0,81,0.5416012558869703
0,82,0.4827315541601256
0,83,0.5188383045525903
0,84,0.46232339089481944
0,85,0.579277864992151
0,86,0.7001569858712717
0,87,0.49293563579277866
