patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,423,55,444,456,456,1,4,4,4
0,1,500,424,457,433,433,432,0,0,0,0
0,2,0,396,70,428,413,411,1,4,4,4
0,2,500,378,420,419,420,313,0,0,0,0
0,3,0,284,66,322,309,316,1,4,4,4
0,3,500,285,334,330,317,327,0,0,0,0
1,3,0,583,55,327,313,325,1,4,4,4
1,3,500,567,335,323,332,322,0,0,0,0
0,4,0,285,79,321,307,317,1,4,4,4
0,4,500,285,317,327,314,326,0,0,0,0
2,4,0,564,81,325,312,325,1,4,4,4
2,4,500,565,342,319,332,319,0,0,0,0
0,5,0,285,96,321,309,318,1,4,4,4
0,5,500,284,317,328,316,329,0,0,0,0
2,5,0,564,81,324,313,326,1,6,6,6
2,5,500,567,338,320,329,320,0,0,0,0
0,6,0,285,113,325,311,323,1,4,4,4
0,6,500,286,325,334,320,339,0,0,0,0
3,6,0,567,124,315,313,321,1,6,6,6
3,6,500,567,330,323,329,321,0,0,0,0
0,7,0,284,135,315,314,318,1,4,4,4
0,7,500,285,331,322,320,327,0,0,0,0
3,7,0,573,119,314,313,319,1,8,8,8
3,7,500,574,322,321,327,318,0,0,0,0
0,8,0,292,142,313,319,314,1,4,4,4
0,8,500,286,329,319,320,327,0,0,0,0
4,8,0,574,144,311,318,311,1,8,8,8
4,8,500,574,321,322,322,319,0,0,0,0
0,9,0,293,156,315,321,313,1,4,4,4
0,9,500,284,330,343,332,321,0,0,0,0
4,9,0,579,144,313,323,312,1,12,12,12
4,9,500,579,319,328,318,324,0,0,0,0
