patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,2,3,3,6,1,8,8,8
0,500,2,3,3,5,10,0,0,0,0
1,0,3821,291,879,879,875,1,8,8,8
1,500,690,665,667,664,665,0,0,0,0
2,0,684,292,872,869,868,1,8,8,8
2,500,682,657,659,658,658,0,0,0,0
3,0,688,278,880,877,877,1,8,8,8
3,500,691,663,661,662,662,0,0,0,0
4,0,689,278,875,872,869,1,8,8,8
4,500,688,660,658,660,658,0,0,0,0
5,0,694,279,872,868,868,1,8,8,8
5,500,693,663,663,663,664,0,0,0,0
6,0,693,280,874,870,871,1,8,8,8
6,500,688,661,660,660,660,0,0,0,0
7,0,689,280,873,874,872,1,8,8,8
7,500,695,666,672,666,666,0,0,0,0
8,0,689,282,875,873,876,1,8,8,8
8,500,694,921,662,661,661,0,0,0,0
9,0,691,279,876,875,872,1,8,8,8
9,500,692,665,663,660,664,0,0,0,0
