patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,6,4,6,1,6,6,6
0,500,4,3,3,6,7,0,0,0,0
1,0,1403,292,766,765,765,1,6,6,6
1,500,608,596,597,596,594,0,0,0,0
2,0,616,290,772,765,766,1,6,6,6
2,500,620,596,597,597,596,0,0,0,0
3,0,623,290,766,771,763,1,6,6,6
3,500,616,597,595,603,598,0,0,0,0
4,0,624,290,765,766,764,1,6,6,6
4,500,623,596,597,604,597,0,0,0,0
5,0,617,291,765,764,770,1,6,6,6
5,500,616,597,598,598,596,0,0,0,0
6,0,616,291,766,767,767,1,6,6,6
6,500,618,599,599,598,599,0,0,0,0
7,0,616,291,766,767,767,1,6,6,6
7,500,674,660,662,661,661,0,0,0,0
8,0,618,292,766,766,766,1,6,6,6
8,500,612,599,598,599,599,0,0,0,0
9,0,621,292,766,766,765,1,6,6,6
9,500,675,662,662,662,661,0,0,0,0
