patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,3,6,6,6,1,8,8,8
0,500,3,4,4,4,5,0,0,0,0
1,0,336,166,412,411,412,1,8,8,8
1,500,326,295,295,294,294,0,0,0,0
2,0,328,166,411,410,417,1,8,8,8
2,500,321,295,295,294,591,0,0,0,0
3,0,326,166,414,412,411,1,8,8,8
3,500,327,297,295,297,296,0,0,0,0
4,0,325,168,416,415,413,1,8,8,8
4,500,326,298,296,296,295,0,0,0,0
5,0,327,167,414,413,411,1,8,8,8
5,500,324,297,296,296,296,0,0,0,0
6,0,325,169,413,412,412,1,8,8,8
6,500,325,297,297,297,296,0,0,0,0
7,0,329,168,414,411,412,1,8,8,8
7,500,331,299,298,299,298,0,0,0,0
8,0,328,169,414,413,411,1,8,8,8
8,500,327,300,299,298,296,0,0,0,0
9,0,328,169,413,413,412,1,8,8,8
9,500,326,298,298,298,297,0,0,0,0
