patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,0.509,0.047,0.518,0.518,0.518,0.001,0.006,0.006,0.006
0,1,500,0.511,0.525,0.526,0.525,0.525,0,0,0,0
0,2,0,0.508,0.072,0.518,0.518,0.517,0.001,0.006,0.006,0.006
0,2,500,0.511,0.539,0.534,0.534,0.536,0,0,0,0
0,3,0,0.501,0.092,0.522,0.526,0.523,0.001,0.006,0.006,0.006
0,3,500,0.502,0.53,0.529,0.532,0.531,0,0,0,0
1,3,0,0.988,0.071,0.531,0.528,0.528,0.001,0.006,0.006,0.006
1,3,500,0.991,0.548,0.545,0.545,0.551,0,0,0,0
0,4,0,0.503,0.119,0.524,0.521,0.522,0.001,0.006,0.006,0.006
0,4,500,0.5,0.535,0.533,0.531,0.532,0,0,0,0
2,4,0,0.99,0.12,0.53,0.529,0.529,0.001,0.006,0.006,0.006
2,4,500,0.992,0.543,0.543,0.55,0.547,0,0,0,0
0,5,0,0.506,0.146,0.529,0.526,0.527,0.001,0.006,0.006,0.006
0,5,500,0.505,0.539,0.54,0.538,0.539,0,0,0,0
2,5,0,0.99,0.123,0.533,0.531,0.531,0.001,0.009,0.009,0.009
2,5,500,0.994,0.549,0.547,0.545,0.544,0,0,0,0
0,6,0,0.499,0.179,0.532,0.531,0.532,0.001,0.006,0.006,0.006
0,6,500,0.505,0.545,0.543,0.541,0.543,0,0,0,0
3,6,0,0.957,0.177,0.531,0.534,0.535,0.001,0.009,0.009,0.009
3,6,500,0.999,0.541,0.536,0.538,0.545,0,0,0,0
0,7,0,0.477,0.203,0.528,0.529,0.528,0.001,0.006,0.006,0.006
0,7,500,0.474,0.538,0.545,0.537,0.537,0,0,0,0
3,7,0,0.959,0.172,0.527,0.529,0.529,0.001,0.012,0.012,0.012
3,7,500,0.959,0.537,0.54,0.534,0.531,0,0,0,0
0,8,0,0.483,0.233,0.528,0.526,0.527,0.001,0.006,0.006,0.006
0,8,500,0.5,0.546,0.544,0.544,0.544,0,0,0,0
4,8,0,0.963,0.229,0.528,0.535,0.527,0.001,0.012,0.012,0.012
4,8,500,0.966,0.542,0.541,0.542,0.54,0,0,0,0
0,9,0,0.484,0.265,0.531,0.53,0.53,0.001,0.006,0.006,0.006
0,9,500,0.491,0.542,0.542,0.542,0.541,0,0,0,0
4,9,0,0.964,0.233,0.532,0.532,0.531,0.001,0.018,0.018,0.018
4,9,500,0.961,0.539,0.538,0.537,0.537,0,0,0,0
