patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,6,10,8,3,1,8,8,8
0,500,2,3,7,5,5,0,0,0,0
1,0,388,157,398,396,394,1,8,8,8
1,500,331,316,316,315,316,0,0,0,0
2,0,328,172,435,435,434,1,8,8,8
2,500,326,317,315,316,316,0,0,0,0
3,0,308,156,405,391,399,1,8,8,8
3,500,313,295,287,288,294,0,0,0,0
4,0,313,156,402,394,401,1,8,8,8
4,500,313,296,287,288,295,0,0,0,0
5,0,316,157,408,400,407,1,8,8,8
5,500,317,296,289,288,294,0,0,0,0
6,0,320,158,412,405,421,1,8,8,8
6,500,320,289,287,287,288,0,0,0,0
7,0,320,159,408,406,406,1,8,8,8
7,500,320,290,289,288,290,0,0,0,0
8,0,320,159,408,404,404,1,8,8,8
8,500,319,291,289,290,290,0,0,0,0
9,0,322,160,410,405,405,1,8,8,8
9,500,319,292,291,291,292,0,0,0,0
