patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,5,5,6,1,8,8,8
0,500,5,5,3,7,7,0,0,0,0
1,0,355,192,419,419,418,1,8,8,8
1,500,325,298,296,296,295,0,0,0,0
2,0,343,186,463,462,463,1,8,8,8
2,500,338,329,326,326,326,0,0,0,0
3,0,318,169,420,420,420,1,8,8,8
3,500,319,298,296,297,298,0,0,0,0
4,0,319,170,420,418,424,1,8,8,8
4,500,342,330,334,297,297,0,0,0,0
5,0,320,170,419,420,420,1,8,8,8
5,500,321,299,298,307,298,0,0,0,0
6,0,321,171,419,420,419,1,8,8,8
6,500,321,300,298,299,298,0,0,0,0
7,0,345,189,464,465,465,1,8,8,8
7,500,318,300,305,299,298,0,0,0,0
8,0,320,174,433,430,430,1,8,8,8
8,500,346,338,330,330,332,0,0,0,0
9,0,345,192,474,471,470,1,8,8,8
9,500,323,303,302,301,300,0,0,0,0
