patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,312,40,297,295,292,1,4,4,4
0,1,500,312,305,304,301,301,0,0,0,0
0,2,0,311,54,297,296,297,1,4,4,4
0,2,500,312,307,305,303,305,0,0,0,0
0,3,0,315,68,297,298,297,1,4,4,4
0,3,500,316,308,307,306,305,0,0,0,0
1,3,0,593,52,303,303,302,1,4,4,4
1,3,500,590,313,310,310,309,0,0,0,0
0,4,0,312,83,300,299,299,1,4,4,4
0,4,500,317,309,308,306,306,0,0,0,0
2,4,0,595,82,303,302,300,1,4,4,4
2,4,500,592,312,310,308,307,0,0,0,0
0,5,0,315,94,297,296,297,1,4,4,4
0,5,500,314,306,305,306,306,0,0,0,0
2,5,0,588,79,299,298,298,1,6,6,6
2,5,500,589,309,306,307,306,0,0,0,0
0,6,0,314,110,299,298,299,1,4,4,4
0,6,500,315,307,306,306,306,0,0,0,0
3,6,0,587,108,298,297,297,1,6,6,6
3,6,500,586,309,306,306,309,0,0,0,0
0,7,0,317,128,306,302,303,1,4,4,4
0,7,500,317,314,313,312,311,0,0,0,0
3,7,0,593,113,303,301,303,1,8,8,8
3,7,500,587,313,310,310,317,0,0,0,0
0,8,0,315,143,306,303,304,1,4,4,4
0,8,500,317,315,313,312,312,0,0,0,0
4,8,0,594,142,303,301,301,1,8,8,8
4,8,500,591,312,310,308,310,0,0,0,0
0,9,0,314,158,307,305,305,1,4,4,4
0,9,500,318,316,317,314,315,0,0,0,0
4,9,0,597,142,301,297,297,1,12,12,12
4,9,500,591,309,305,306,306,0,0,0,0
