patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,6,8,6,1,8,8,8
0,500,5,5,6,6,4,0,0,0,0
1,0,330,154,380,380,378,1,8,8,8
1,500,303,274,273,274,274,0,0,0,0
2,0,303,155,381,380,381,1,8,8,8
2,500,302,276,274,275,275,0,0,0,0
3,0,302,153,377,376,377,1,8,8,8
3,500,300,274,275,273,274,0,0,0,0
4,0,303,154,377,376,377,1,8,8,8
4,500,302,274,273,273,273,0,0,0,0
5,0,303,154,377,378,377,1,8,8,8
5,500,302,273,273,275,274,0,0,0,0
6,0,303,155,377,377,377,1,8,8,8
6,500,302,274,273,273,273,0,0,0,0
7,0,304,154,380,378,378,1,8,8,8
7,500,303,275,274,273,274,0,0,0,0
8,0,304,154,379,377,377,1,8,8,8
8,500,304,274,275,274,274,0,0,0,0
9,0,305,155,379,380,378,1,8,8,8
9,500,303,274,274,275,274,0,0,0,0
