patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,3,7,5,1,8,8,8
0,500,2,3,3,5,5,0,0,0,0
1,0,328,161,417,416,416,1,8,8,8
1,500,302,282,282,281,281,0,0,0,0
2,0,306,160,416,415,415,1,8,8,8
2,500,303,282,282,280,280,0,0,0,0
3,0,305,160,417,416,417,1,8,8,8
3,500,303,283,285,286,283,0,0,0,0
4,0,309,161,417,418,416,1,8,8,8
4,500,306,282,281,282,282,0,0,0,0
5,0,307,161,418,418,417,1,8,8,8
5,500,307,285,284,283,283,0,0,0,0
6,0,308,163,418,418,417,1,8,8,8
6,500,312,283,282,283,282,0,0,0,0
7,0,307,162,417,418,417,1,8,8,8
7,500,308,284,284,284,283,0,0,0,0
8,0,307,164,418,419,417,1,8,8,8
8,500,314,285,284,285,290,0,0,0,0
9,0,307,164,417,417,416,1,8,8,8
9,500,307,285,284,285,284,0,0,0,0
