patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,9,5,6,12,10,1,9,9,9
0,500,5,5,9,12,9,0,0,0,0
1,0,450,212,588,589,590,1,9,9,9
1,500,336,314,313,313,313,0,0,0,0
2,0,325,195,578,578,577,1,11,11,11
2,500,322,298,299,299,297,0,0,0,0
3,0,316,216,572,571,571,1,11,11,11
3,500,317,287,287,288,287,0,0,0,0
4,0,305,176,531,532,532,1,11,11,11
4,500,303,276,274,277,276,0,0,0,0
5,0,294,162,518,518,518,1,11,11,11
5,500,292,263,262,262,263,0,0,0,0
6,0,279,150,506,506,505,1,12,12,12
6,500,279,248,248,249,248,0,0,0,0
7,0,266,137,493,492,493,1,11,11,11
7,500,265,236,235,235,236,0,0,0,0
8,0,253,125,479,479,480,1,11,11,11
8,500,253,224,222,222,222,0,0,0,0
9,0,243,113,468,469,469,1,12,12,12
9,500,242,213,212,212,212,0,0,0,0
