patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,5,3,5,5,1,8,8,8
0,500,4,5,3,5,3,0,0,0,0
1,0,301,158,404,405,403,1,8,8,8
1,500,297,274,273,274,274,0,0,0,0
2,0,297,159,403,403,403,1,8,8,8
2,500,300,274,273,273,273,0,0,0,0
3,0,297,159,406,403,404,1,8,8,8
3,500,301,274,273,273,274,0,0,0,0
4,0,299,159,406,404,405,1,8,8,8
4,500,300,273,274,273,274,0,0,0,0
5,0,301,159,406,404,405,1,8,8,8
5,500,301,275,276,274,275,0,0,0,0
6,0,301,161,406,405,404,1,8,8,8
6,500,306,275,565,275,275,0,0,0,0
7,0,301,162,409,407,408,1,8,8,8
7,500,302,276,275,275,274,0,0,0,0
8,0,303,163,409,408,409,1,8,8,8
8,500,301,277,279,276,276,0,0,0,0
9,0,303,162,409,408,407,1,8,8,8
9,500,302,277,278,277,276,0,0,0,0
