versionstart,versionend,ms
0,0,0.552245
0,1,0.527388
0,2,0.509061
0,3,0.508041
0,4,0.514347
0,5,0.498571
0,6,0.483082
0,7,0.504796
0,8,0.484306
0,9,0.487143
0,10,0.507286
0,11,0.486082
0,12,0.485837
0,13,0.511857
0,14,0.49198
0,15,0.500163
0,16,0.525612
0,17,0.503265
0,18,0.505143
0,19,0.507592
0,20,0.500633
0,21,0.511163
0,22,0.503816
0,23,0.511755
0,24,0.507367
0,25,0.518
0,26,0.511102
0,27,0.515408
0,28,0.517204
0,29,0.543122
0,30,0.517776
0,31,0.518592
0,32,0.538327
0,33,0.518184
0,34,0.523653
0,35,0.542796
0,36,0.521163
0,37,0.521286
0,38,0.548306
0,39,0.527286
0,40,0.527816
0,41,0.551878
0,42,0.532143
0,43,0.527571
0,44,0.565408
0,45,0.543673
0,46,0.537959
0,47,0.537816
0,48,0.535469
0,49,0.53902
0,50,0.535571
0,51,0.535571
0,52,0.54198
0,53,0.536714
0,54,0.536612
0,55,0.543245
0,56,0.541286
0,57,0.538796
0,58,0.539224
0,59,0.54151
0,60,0.543102
0,61,0.54349
0,62,0.543245
0,63,0.546122
0,64,0.546714
0,65,0.549796
0,66,0.544408
0,67,0.548673
0,68,0.548633
0,69,0.547633
0,70,0.548429
0,71,0.551612
0,72,0.551755
0,73,0.555592
0,74,0.555327
0,75,0.55349
0,76,0.557714
0,77,0.554429
0,78,0.556265
0,79,0.555837
0,80,0.562143
0,81,0.56202
0,82,0.55598
0,83,0.559816
0,84,0.560612
0,85,0.558286
0,86,0.56051
0,87,0.55602
