versionstart,versionend,ms
0,0,0.29616095
0,1,0.2813863
0,2,0.27237665
0,3,0.27186665
0,4,0.2750966
0,5,0.2667086
0,6,0.25881025
0,7,0.27024415
0,8,0.2597684
0,9,0.26084075
0,10,0.27102760000000004
0,11,0.26077175
0,12,0.26088005000000003
0,13,0.2740054
0,14,0.26395155
0,15,0.26846610000000004
0,16,0.2819983
0,17,0.26997865
0,18,0.2701869
0,19,0.27237290000000003
0,20,0.26704725
0,21,0.27300460000000004
0,22,0.26913875000000004
0,23,0.2730698
0,24,0.27133735000000003
0,25,0.2760769
0,26,0.27358944999999996
0,27,0.27551169999999997
0,28,0.27564045
0,29,0.2879456
0,30,0.27584955
0,31,0.27614215000000003
0,32,0.28662505
0,33,0.2767074
0,34,0.2799034
0,35,0.28866725
0,36,0.27811995
0,37,0.27756610000000004
0,38,0.29153759999999995
0,39,0.28148915
0,40,0.28163875
0,41,0.2928621
0,42,0.2826869
0,43,0.28174705
0,44,0.29916555
0,45,0.28849035
0,46,0.2860564
0,47,0.286408
0,48,0.2848114
0,49,0.2867023
0,50,0.2854009
0,51,0.2850932
0,52,0.2876054
0,53,0.28489545
0,54,0.285806
0,55,0.28908405
0,56,0.28729685000000005
0,57,0.28585955
0,58,0.28611200000000003
0,59,0.2870627
0,60,0.2881279
0,61,0.2888219
0,62,0.28827635
0,63,0.2896764
0,64,0.28962625000000003
0,65,0.29155185
0,66,0.28835785
0,67,0.2909134
0,68,0.29031650000000003
0,69,0.2904319
0,70,0.29082990000000003
0,71,0.2924983
0,72,0.29222365
0,73,0.2934883
0,74,0.2944712
0,75,0.29320655
0,76,0.29435700000000004
0,77,0.29375294999999996
0,78,0.29405560000000003
0,79,0.29457235000000004
0,80,0.2979946
0,81,0.2979331
0,82,0.29452845
0,83,0.29644645
0,84,0.29684445
0,85,0.29587375
0,86,0.297255
0,87,0.2944331
