##bucket, min, mean, max, stddev, count, total
0 0.0 0.12244897959183673 2.0 0.3890508247230518 49 6.0
1 0.0 0.08163265306122446 2.0 0.34379831138556327 49 4.0
2 0.0 0.12244897959183673 1.0 0.331200660553418 49 6.0
3 0.0 0.14285714285714288 1.0 0.35355339059327356 49 7.0
4 0.0 0.08163265306122447 1.0 0.27664166758624387 49 4.0
5 0.0 0.14285714285714288 1.0 0.35355339059327356 49 7.0
6 0.0 0.18367346938775514 1.0 0.3912303982179759 49 9.0
7 0.0 0.24489795918367344 1.0 0.43448303787844433 49 12.0
8 0.0 0.24489795918367346 1.0 0.4344830378784444 49 12.0
9 0.0 0.20408163265306123 2.0 0.4555030111835471 49 10.0
10 0.0 0.22448979591836732 1.0 0.4215697907053755 49 11.0
11 0.0 0.326530612244898 2.0 0.5159035400004869 49 16.0
12 0.0 0.326530612244898 2.0 0.5159035400004869 49 16.0
13 0.0 0.326530612244898 2.0 0.5159035400004869 49 16.0
14 0.0 0.3673469387755102 2.0 0.5281207860194957 49 18.0
15 0.0 0.42857142857142855 2.0 0.540061724867322 49 21.0
16 0.0 0.3673469387755102 2.0 0.5281207860194957 49 18.0
17 0.0 0.42857142857142855 1.0 0.5000000000000002 49 21.0
18 0.0 0.34693877551020413 1.0 0.48092880658867043 49 17.0
19 0.0 0.4897959183673469 2.0 0.544764818507026 49 24.0
20 0.0 0.3673469387755102 2.0 0.5281207860194957 49 18.0
21 0.0 0.6122448979591836 1.0 0.49228745543179364 49 30.0
22 0.0 0.3673469387755102 2.0 0.5281207860194957 49 18.0
23 0.0 0.6122448979591837 1.0 0.4922874554317936 49 30.0
24 0.0 0.48979591836734687 2.0 0.5447648185070261 49 24.0
25 0.0 0.653061224489796 2.0 0.522454958511707 49 32.0
26 0.0 0.6326530612244898 3.0 0.6018678409411681 49 31.0
27 0.0 0.5714285714285715 2.0 0.5400617248673216 49 28.0
28 0.0 0.673469387755102 2.0 0.5159035400004869 49 33.0
29 0.0 0.6326530612244898 2.0 0.5281207860194957 49 31.0
30 0.0 0.6122448979591836 3.0 0.6060915267313263 49 30.0
31 0.0 0.7346938775510204 2.0 0.4905570899532504 49 36.0
32 0.0 0.7142857142857143 2.0 0.4999999999999998 49 35.0
33 0.0 0.7142857142857142 3.0 0.5773502691896254 49 35.0
34 0.0 0.8775510204081634 3.0 0.4844521416518046 49 43.0
35 0.0 0.7755102040816326 3.0 0.5502009527757783 49 38.0
36 0.0 0.9183673469387755 3.0 0.44892161035630507 49 45.0
37 0.0 0.7959183673469388 3.0 0.5392738882336248 49 39.0
38 0.0 0.9591836734693877 4.0 0.6757459974437323 49 47.0
39 0.0 0.8571428571428572 4.0 0.707106781186547 49 42.0
40 0.0 0.9795918367346937 4.0 0.6288148879163927 49 48.0
41 0.0 1.0 4.0 0.6454972243679028 49 49.0
42 0.0 0.9387755102040818 4.0 0.6585388898066348 49 46.0
43 0.0 1.0612244897959182 4.0 0.555583899503716 49 52.0
44 0.0 1.0612244897959182 5.0 0.6894491540747731 49 52.0
