##bucket, min, mean, max, stddev, count, total
0 0.0 0.30769230769230765 2.0 0.630425171956115 13 4.0
1 0.0 0.23076923076923073 3.0 0.8320502943378436 13 3.0
2 0.0 0.15384615384615385 1.0 0.3755338080994053 13 2.0
3 0.0 0.15384615384615385 1.0 0.37553380809940534 13 2.0
4 0.0 0.38461538461538464 1.0 0.5063696835418334 13 5.0
5 0.0 0.23076923076923075 1.0 0.4385290096535146 13 3.0
6 0.0 0.15384615384615385 1.0 0.3755338080994053 13 2.0
7 0.0 0.1538461538461539 2.0 0.5547001962252291 13 2.0
8 0.0 0.3076923076923077 1.0 0.48038446141526137 13 4.0
9 0.0 0.38461538461538464 1.0 0.5063696835418334 13 5.0
10 0.0 0.3076923076923077 2.0 0.6304251719561151 13 4.0
11 0.0 0.30769230769230776 3.0 0.8548504142651104 13 4.0
12 0.0 0.7692307692307693 2.0 0.599144689515278 13 10.0
13 0.0 0.3076923076923077 2.0 0.6304251719561151 13 4.0
14 0.0 0.23076923076923075 2.0 0.599144689515278 13 3.0
15 0.0 0.7692307692307693 4.0 1.091928428198338 13 10.0
16 0.0 0.5384615384615385 4.0 1.1266014242982163 13 7.0
17 0.0 0.7692307692307693 2.0 0.599144689515278 13 10.0
18 0.0 0.38461538461538464 2.0 0.650443635587991 13 5.0
19 0.0 0.7692307692307693 2.0 0.599144689515278 13 10.0
20 0.0 0.38461538461538464 3.0 0.8697184926229038 13 5.0
21 0.0 0.8461538461538461 3.0 0.8006407690254358 13 11.0
22 0.0 0.5384615384615385 2.0 0.6602252917735246 13 7.0
23 0.0 0.7692307692307693 2.0 0.599144689515278 13 10.0
24 0.0 0.5384615384615385 3.0 0.8770580193070292 13 7.0
25 0.0 1.0 4.0 1.0 13 13.0
26 0.0 0.7692307692307693 4.0 1.091928428198338 13 10.0
27 0.0 0.923076923076923 4.0 1.0377490433255419 13 12.0
28 0.0 1.0769230769230769 4.0 0.9540735874430287 13 14.0
29 0.0 0.5384615384615385 2.0 0.6602252917735246 13 7.0
30 0.0 1.0 4.0 1.0 13 13.0
31 0.0 1.0769230769230769 3.0 0.6405126152203485 13 14.0
32 0.0 0.7692307692307693 3.0 0.8320502943378437 13 10.0
33 0.0 0.5384615384615385 3.0 0.8770580193070292 13 7.0
34 0.0 0.8461538461538461 2.0 0.5547001962252291 13 11.0
35 1.0 1.1538461538461537 3.0 0.5547001962252293 13 15.0
36 0.0 1.0769230769230769 3.0 0.6405126152203485 13 14.0
37 0.0 1.1538461538461537 3.0 0.6887372317211946 13 15.0
38 0.0 0.7692307692307693 3.0 0.9268086959962984 13 10.0
39 0.0 1.2307692307692308 4.0 1.091928428198338 13 16.0
40 0.0 1.0769230769230769 3.0 0.75955452531275 13 14.0
41 0.0 1.1538461538461537 4.0 0.9870962335856489 13 15.0
42 0.0 1.1538461538461537 3.0 0.6887372317211946 13 15.0
43 1.0 1.3076923076923077 3.0 0.7510676161988106 13 17.0
44 1.0 1.2307692307692308 3.0 0.599144689515278 13 16.0
45 1.0 1.3846153846153846 3.0 0.7679476477883046 13 18.0
46 1.0 1.2307692307692308 3.0 0.599144689515278 13 16.0
47 1.0 1.3846153846153846 4.0 0.9607689228305225 13 18.0
48 1.0 1.2307692307692308 3.0 0.599144689515278 13 16.0
49 1.0 1.3076923076923077 3.0 0.7510676161988106 13 17.0
50 1.0 1.3846153846153846 4.0 0.9607689228305225 13 18.0
51 1.0 1.6923076923076923 4.0 0.9473309334313417 13 22.0
52 1.0 1.3846153846153846 3.0 0.7679476477883046 13 18.0
53 1.0 1.3076923076923077 4.0 0.8548504142651105 13 17.0
54 1.0 1.4615384615384615 4.0 0.8770580193070292 13 19.0
55 1.0 1.3076923076923077 4.0 0.8548504142651105 13 17.0
56 1.0 1.3846153846153846 3.0 0.650443635587991 13 18.0
57 1.0 1.4615384615384615 4.0 0.8770580193070292 13 19.0
58 1.0 1.4615384615384615 4.0 0.8770580193070292 13 19.0
59 1.0 1.3846153846153846 4.0 0.8697184926229038 13 18.0
60 1.0 1.7692307692307692 4.0 0.8320502943378437 13 23.0
61 1.0 1.4615384615384615 5.0 1.1266014242982163 13 19.0
62 1.0 1.6153846153846154 5.0 1.12089707663561 13 21.0
63 1.0 1.7692307692307692 5.0 1.091928428198338 13 23.0
64 1.0 1.5384615384615385 4.0 0.8770580193070292 13 20.0
65 1.0 1.5384615384615385 4.0 0.8770580193070292 13 20.0
66 1.0 1.692307692307692 5.0 1.109400392450458 13 22.0
67 1.0 1.6923076923076923 5.0 1.109400392450458 13 22.0
68 1.0 1.8461538461538463 5.0 1.0681880176381127 13 24.0
69 1.0 1.6153846153846154 5.0 1.12089707663561 13 21.0
70 1.0 2.0 7.0 1.5811388300841898 13 26.0
71 1.0 1.923076923076923 8.0 1.8912755158683456 13 25.0
72 1.0 2.076923076923077 8.0 1.84668795692624 13 27.0
73 1.0 2.230769230769231 9.0 2.1273554065179203 13 29.0
74 1.0 1.7692307692307692 5.0 1.091928428198338 13 23.0
75 1.0 2.0 5.0 1.0 13 26.0
76 1.0 1.923076923076923 6.0 1.3821202589704018 13 25.0
