versionstart,versionend,ms
0,0,0.0014
0,1,0.6509
0,2,1.2804
0,3,2.135
0,4,3.3506
0,5,3.8135
0,6,4.8553
0,7,5.5565
0,8,6.8876
0,9,7.3179
