patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,4,1,1,4,0,0,0,0
0,500,5,2,2,2,4,0,0,0,0
1,0,125,80,79,79,79,0,0,0,0
1,500,112,94,93,94,94,0,0,0,0
2,0,114,79,81,79,79,0,0,0,0
2,500,119,93,94,94,93,0,0,0,0
3,0,120,80,79,79,79,0,0,0,0
3,500,119,94,94,94,95,0,0,0,0
4,0,117,79,79,79,79,0,0,0,0
4,500,120,94,94,94,93,0,0,0,0
5,0,117,79,79,79,79,0,0,0,0
5,500,119,96,94,94,94,0,0,0,0
6,0,119,79,79,79,79,0,0,0,0
6,500,118,94,94,94,93,0,0,0,0
7,0,118,79,79,79,80,0,0,0,0
7,500,117,94,94,94,94,0,0,0,0
8,0,117,80,80,79,79,0,0,0,0
8,500,119,94,94,94,94,0,0,0,0
9,0,117,79,79,79,79,0,0,0,0
9,500,119,94,93,94,95,0,0,0,0
