patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,7,10,7,6,1,1,1,1
0,500,8,9,12,5,6,0,0,0,0
1,0,1268,90,122,122,122,1,1,1,1
1,500,98,89,91,88,89,0,0,0,0
2,0,103,90,122,121,121,1,1,1,1
2,500,101,88,89,88,89,0,0,0,0
3,0,102,90,122,123,121,1,1,1,1
3,500,100,89,89,88,89,0,0,0,0
4,0,101,91,122,122,122,1,1,1,1
4,500,96,89,89,88,89,0,0,0,0
5,0,101,90,122,121,122,1,1,1,1
5,500,98,91,89,88,89,0,0,0,0
6,0,100,90,122,121,122,1,1,1,1
6,500,102,89,88,88,88,0,0,0,0
7,0,102,89,123,122,122,1,1,1,1
7,500,100,89,89,88,88,0,0,0,0
8,0,100,91,121,122,121,1,1,1,1
8,500,101,89,89,89,89,0,0,0,0
9,0,99,90,122,121,121,1,1,1,1
9,500,101,89,89,89,88,0,0,0,0
