patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,99,57,56,55,55,0,0,0,0
0,1,500,97,78,78,78,78,0,0,0,0
0,2,0,98,56,55,55,56,0,0,0,0
0,2,500,98,79,78,78,78,0,0,0,0
0,3,0,97,56,55,56,56,0,0,0,0
0,3,500,94,78,78,77,78,0,0,0,0
1,3,0,156,56,56,56,56,0,0,0,0
1,3,500,160,78,78,77,79,0,0,0,0
0,4,0,97,57,55,55,55,0,0,0,0
0,4,500,98,78,78,78,77,0,0,0,0
2,4,0,159,56,55,56,55,0,0,0,0
2,4,500,160,78,78,78,79,0,0,0,0
0,5,0,97,56,56,56,56,0,0,0,0
0,5,500,97,79,78,78,78,0,0,0,0
2,5,0,156,56,55,55,55,0,0,0,0
2,5,500,160,78,78,78,79,0,0,0,0
0,6,0,98,56,56,55,55,0,0,0,0
0,6,500,98,78,78,78,78,0,0,0,0
3,6,0,160,56,55,55,56,0,0,0,0
3,6,500,160,78,78,78,78,0,0,0,0
0,7,0,98,56,56,55,55,0,0,0,0
0,7,500,97,78,78,78,78,0,0,0,0
3,7,0,156,56,56,56,56,0,0,0,0
3,7,500,156,78,77,78,79,0,0,0,0
0,8,0,98,55,55,56,56,0,0,0,0
0,8,500,94,79,78,78,78,0,0,0,0
4,8,0,152,56,55,56,56,0,0,0,0
4,8,500,160,78,78,78,79,0,0,0,0
0,9,0,97,56,56,56,56,0,0,0,0
0,9,500,94,78,78,78,78,0,0,0,0
4,9,0,159,56,56,56,56,0,0,0,0
4,9,500,161,78,77,78,79,0,0,0,0
