patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,12,5,9,4,6,1,1,1,1
0,500,4,8,8,4,7,0,0,0,0
1,0,7817,138,122,196,215,1,1,1,1
1,500,130,157,157,155,155,0,0,0,0
2,0,130,142,218,216,216,1,1,1,1
2,500,130,160,147,147,147,0,0,0,0
3,0,122,145,222,216,212,1,1,1,1
3,500,125,161,158,159,158,0,0,0,0
4,0,131,146,209,203,203,1,1,1,1
4,500,120,148,146,146,146,0,0,0,0
5,0,119,135,204,204,204,1,1,1,1
5,500,121,145,136,135,136,0,0,0,0
6,0,113,129,195,190,190,1,1,1,1
6,500,113,143,144,143,142,0,0,0,0
7,0,117,126,191,180,180,1,1,1,1
7,500,109,137,135,133,133,0,0,0,0
8,0,110,119,182,182,180,1,1,1,1
8,500,108,135,133,134,131,0,0,0,0
9,0,104,108,162,162,162,1,1,1,1
9,500,97,118,118,118,118,0,0,0,0
