patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,6,6,3,1,1,1,1
0,500,5,3,3,5,5,0,0,0,0
1,0,135,133,177,178,176,1,1,1,1
1,500,121,103,103,103,102,0,0,0,0
2,0,123,131,176,177,176,1,1,1,1
2,500,124,104,102,102,103,0,0,0,0
3,0,121,132,178,178,177,1,1,1,1
3,500,123,103,104,103,102,0,0,0,0
4,0,122,132,177,177,177,1,1,1,1
4,500,121,103,103,103,102,0,0,0,0
5,0,123,132,177,176,176,1,1,1,1
5,500,119,103,103,102,103,0,0,0,0
6,0,123,131,177,177,176,1,1,1,1
6,500,120,103,103,103,103,0,0,0,0
7,0,121,131,177,178,177,1,1,1,1
7,500,123,103,102,102,102,0,0,0,0
8,0,132,147,199,198,204,1,1,1,1
8,500,131,115,114,113,113,0,0,0,0
9,0,132,150,203,200,199,1,1,1,1
9,500,135,115,113,113,113,0,0,0,0
