patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,10,9,7,6,1,1,1,1
0,500,5,4,8,7,9,0,0,0,0
1,0,120,107,146,145,149,1,1,1,1
1,500,118,98,97,97,97,0,0,0,0
2,0,115,107,146,146,146,1,1,1,1
2,500,124,97,99,97,98,0,0,0,0
3,0,112,106,146,146,147,1,1,1,1
3,500,116,97,97,97,97,0,0,0,0
4,0,116,107,146,146,146,1,1,1,1
4,500,117,97,97,98,97,0,0,0,0
5,0,116,106,145,145,152,1,1,1,1
5,500,118,97,97,97,97,0,0,0,0
6,0,115,106,147,146,146,1,1,1,1
6,500,114,98,97,98,97,0,0,0,0
7,0,118,105,146,145,146,1,1,1,1
7,500,117,97,97,97,97,0,0,0,0
8,0,116,105,147,146,145,1,1,1,1
8,500,116,98,97,97,99,0,0,0,0
9,0,115,106,146,146,146,1,1,1,1
9,500,120,98,97,97,97,0,0,0,0
