patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,4,15,9,5,1,1,1,1
0,500,10,5,14,7,6,0,0,0,0
1,0,103,75,113,114,112,1,1,1,1
1,500,102,88,88,87,87,0,0,0,0
2,0,100,76,114,112,112,1,1,1,1
2,500,100,80,79,79,79,0,0,0,0
3,0,101,69,102,102,102,1,1,1,1
3,500,100,79,79,79,81,0,0,0,0
4,0,97,67,103,102,102,1,1,1,1
4,500,99,80,79,80,79,0,0,0,0
5,0,100,68,102,102,102,1,1,1,1
5,500,101,81,79,79,79,0,0,0,0
6,0,99,68,102,101,102,1,1,1,1
6,500,99,80,79,79,79,0,0,0,0
7,0,99,68,102,102,109,1,1,1,1
7,500,100,80,79,79,79,0,0,0,0
8,0,98,68,102,103,102,1,1,1,1
8,500,99,80,79,79,79,0,0,0,0
9,0,99,68,103,102,102,1,1,1,1
9,500,99,80,79,79,79,0,0,0,0
