patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,8,8,5,3,5,1,1,1,1
0,500,5,8,4,7,5,0,0,0,0
1,0,19153,397,388,388,384,1,1,1,1
1,500,218,242,241,242,225,0,0,0,0
2,0,209,292,386,385,381,1,1,1,1
2,500,220,251,235,230,230,0,0,0,0
3,0,213,273,371,368,368,1,1,1,1
3,500,202,219,217,218,216,0,0,0,0
4,0,193,259,333,330,342,1,1,1,1
4,500,170,207,204,205,204,0,0,0,0
5,0,183,235,326,322,323,1,1,1,1
5,500,168,193,195,199,196,0,0,0,0
6,0,173,231,308,305,304,1,1,1,1
6,500,169,190,188,185,185,0,0,0,0
7,0,165,218,295,296,292,1,1,1,1
7,500,162,188,179,178,178,0,0,0,0
8,0,158,201,274,273,274,1,1,1,1
8,500,150,176,174,172,166,0,0,0,0
9,0,150,191,262,259,259,1,1,1,1
9,500,144,169,166,166,166,0,0,0,0
