patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,6,8,6,4,1,1,1,1
0,500,3,4,6,6,5,0,0,0,0
1,0,124,126,168,171,168,1,1,1,1
1,500,115,110,108,108,109,0,0,0,0
2,0,111,123,165,164,164,1,1,1,1
2,500,109,100,99,98,99,0,0,0,0
3,0,115,112,152,149,149,1,1,1,1
3,500,112,101,99,99,101,0,0,0,0
4,0,116,112,150,149,149,1,1,1,1
4,500,117,100,99,98,99,0,0,0,0
5,0,114,112,151,150,149,1,1,1,1
5,500,116,100,99,99,100,0,0,0,0
6,0,118,112,150,149,149,1,1,1,1
6,500,116,100,99,99,98,0,0,0,0
7,0,117,112,151,149,149,1,1,1,1
7,500,116,100,99,99,100,0,0,0,0
8,0,117,111,149,149,148,1,1,1,1
8,500,112,100,100,98,99,0,0,0,0
9,0,118,111,151,149,149,1,1,1,1
9,500,115,100,99,99,100,0,0,0,0
