patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1197,5,4,4,4,1,1,1,1
0,500,5,4,4,4,7,0,0,0,0
1,0,18176,334,323,321,321,1,1,1,1
1,500,191,215,215,214,214,0,0,0,0
2,0,194,244,331,329,321,1,1,1,1
2,500,177,204,203,201,201,0,0,0,0
3,0,182,228,308,306,300,1,1,1,1
3,500,170,193,191,193,190,0,0,0,0
4,0,167,210,289,286,285,1,1,1,1
4,500,165,181,179,179,180,0,0,0,0
5,0,162,199,271,272,271,1,1,1,1
5,500,160,181,176,169,169,0,0,0,0
6,0,154,192,258,255,257,1,1,1,1
6,500,151,171,170,169,174,0,0,0,0
7,0,144,178,243,243,240,1,1,1,1
7,500,139,162,160,161,160,0,0,0,0
8,0,143,179,242,231,231,1,1,1,1
8,500,135,155,153,154,154,0,0,0,0
9,0,135,170,232,230,230,1,1,1,1
9,500,136,151,146,147,146,0,0,0,0
