patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,8,6,9,6,10,1,1,1,1
0,500,4,6,6,8,7,0,0,0,0
1,0,19140,94,61,62,111,1,1,1,1
1,500,79,61,40,40,40,0,0,0,0
2,0,52,46,55,55,55,1,1,1,1
2,500,56,48,44,44,43,0,0,0,0
3,0,55,43,55,55,54,1,1,1,1
3,500,54,48,40,40,40,0,0,0,0
4,0,55,48,57,56,55,1,1,1,1
4,500,55,49,41,40,41,0,0,0,0
5,0,54,47,56,55,56,1,1,1,1
5,500,58,50,40,42,40,0,0,0,0
6,0,55,46,57,56,56,1,1,1,1
6,500,60,49,41,40,40,0,0,0,0
7,0,54,47,57,56,57,1,1,1,1
7,500,55,49,40,40,40,0,0,0,0
8,0,54,47,57,57,56,1,1,1,1
8,500,55,49,40,40,40,0,0,0,0
9,0,52,49,57,56,55,1,1,1,1
9,500,53,51,40,40,40,0,0,0,0
