patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,5,6,2,1,1,1,1
0,500,4,3,2,2,5,0,0,0,0
1,0,146,128,177,178,176,1,1,1,1
1,500,139,120,120,120,120,0,0,0,0
2,0,142,127,176,175,177,1,1,1,1
2,500,137,118,118,118,117,0,0,0,0
3,0,142,127,176,176,176,1,1,1,1
3,500,140,119,118,118,118,0,0,0,0
4,0,140,126,177,176,176,1,1,1,1
4,500,139,119,119,118,118,0,0,0,0
5,0,141,126,175,177,176,1,1,1,1
5,500,138,118,117,119,117,0,0,0,0
6,0,140,126,177,176,178,1,1,1,1
6,500,136,119,118,118,118,0,0,0,0
7,0,141,126,176,176,176,1,1,1,1
7,500,140,118,117,117,118,0,0,0,0
8,0,143,128,177,176,176,1,1,1,1
8,500,139,120,118,118,118,0,0,0,0
9,0,138,126,177,176,176,1,1,1,1
9,500,139,119,118,119,118,0,0,0,0
