patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,98,82,81,81,81,0,0,0,0
0,1,500,97,111,110,111,110,0,0,0,0
0,2,0,95,82,81,81,81,0,0,0,0
0,2,500,96,111,112,108,105,0,0,0,0
0,3,0,91,77,77,77,77,0,0,0,0
0,3,500,92,107,105,105,105,0,0,0,0
1,3,0,177,78,77,79,77,0,0,0,0
1,3,500,177,106,105,105,105,0,0,0,0
0,4,0,91,79,77,74,74,0,0,0,0
0,4,500,87,101,100,101,101,0,0,0,0
2,4,0,170,74,74,74,74,0,0,0,0
2,4,500,168,101,101,100,100,0,0,0,0
0,5,0,88,74,73,74,74,0,0,0,0
0,5,500,87,104,96,96,96,0,0,0,0
2,5,0,163,71,71,71,71,0,0,0,0
2,5,500,164,97,96,96,96,0,0,0,0
0,6,0,85,71,71,72,71,0,0,0,0
0,6,500,83,97,96,96,96,0,0,0,0
3,6,0,162,73,71,57,53,0,0,0,0
3,6,500,158,73,72,72,72,0,0,0,0
0,7,0,98,54,53,53,53,0,0,0,0
0,7,500,92,72,72,72,72,0,0,0,0
3,7,0,156,53,54,53,53,0,0,0,0
3,7,500,157,72,72,72,72,0,0,0,0
0,8,0,97,53,53,54,53,0,0,0,0
0,8,500,98,72,72,72,72,0,0,0,0
4,8,0,154,53,53,54,53,0,0,0,0
4,8,500,156,72,72,72,72,0,0,0,0
0,9,0,97,53,53,52,54,0,0,0,0
0,9,500,95,72,72,72,72,0,0,0,0
4,9,0,156,53,53,53,53,0,0,0,0
4,9,500,157,72,72,72,72,0,0,0,0
