patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,25,17,22,12,11,1,1,1,1
0,500,15,22,18,18,11,0,0,0,0
1,0,4690,117,107,106,106,1,1,1,1
1,500,76,69,69,68,69,0,0,0,0
2,0,81,62,96,96,96,1,1,1,1
2,500,86,69,68,69,69,0,0,0,0
3,0,85,69,107,107,107,1,1,1,1
3,500,84,78,77,77,78,0,0,0,0
4,0,85,64,100,98,98,1,1,1,1
4,500,87,70,70,69,71,0,0,0,0
5,0,81,70,109,108,109,1,1,1,1
5,500,83,71,70,70,69,0,0,0,0
6,0,83,64,100,98,98,1,1,1,1
6,500,87,70,69,71,70,0,0,0,0
7,0,82,70,110,109,109,1,1,1,1
7,500,84,71,71,70,70,0,0,0,0
8,0,83,71,110,108,108,1,1,1,1
8,500,81,71,70,70,70,0,0,0,0
9,0,81,64,99,99,98,1,1,1,1
9,500,86,71,70,70,70,0,0,0,0
