patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,6,7,5,5,1,1,1,1
0,500,5,5,7,5,6,0,0,0,0
1,0,1773,156,207,206,202,1,1,1,1
1,500,129,157,154,155,153,0,0,0,0
2,0,125,150,215,215,211,1,1,1,1
2,500,127,154,153,152,145,0,0,0,0
3,0,117,142,209,208,205,1,1,1,1
3,500,122,150,148,148,147,0,0,0,0
4,0,122,142,206,190,153,1,1,1,1
4,500,116,112,111,110,111,0,0,0,0
5,0,115,106,155,154,153,1,1,1,1
5,500,121,111,110,110,110,0,0,0,0
6,0,115,105,156,153,154,1,1,1,1
6,500,116,111,110,117,110,0,0,0,0
7,0,115,106,154,154,155,1,1,1,1
7,500,116,111,111,110,110,0,0,0,0
8,0,114,106,154,154,154,1,1,1,1
8,500,115,111,111,109,110,0,0,0,0
9,0,115,106,155,156,154,1,1,1,1
9,500,116,111,110,110,110,0,0,0,0
