patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,4,11,4,7,1,1,1,1
0,500,5,6,9,7,4,0,0,0,0
1,0,86,80,120,120,119,1,1,1,1
1,500,87,88,88,87,87,0,0,0,0
2,0,86,80,121,119,119,1,1,1,1
2,500,88,80,80,80,80,0,0,0,0
3,0,87,72,109,108,108,1,1,1,1
3,500,89,80,79,79,80,0,0,0,0
4,0,88,72,108,108,108,1,1,1,1
4,500,89,79,79,81,79,0,0,0,0
5,0,89,72,108,108,108,1,1,1,1
5,500,87,79,80,79,79,0,0,0,0
6,0,89,72,108,108,109,1,1,1,1
6,500,88,81,79,79,79,0,0,0,0
7,0,89,71,108,108,109,1,1,1,1
7,500,88,86,83,83,82,0,0,0,0
8,0,94,78,117,117,116,1,1,1,1
8,500,94,86,85,85,85,0,0,0,0
9,0,93,78,118,117,116,1,1,1,1
9,500,94,87,85,84,85,0,0,0,0
