patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,66,56,55,57,54,0,0,0,0
0,1,500,65,68,67,67,67,0,0,0,0
0,2,0,65,55,55,54,54,0,0,0,0
0,2,500,66,69,67,67,68,0,0,0,0
0,3,0,65,55,55,54,54,0,0,0,0
0,3,500,64,68,67,69,69,0,0,0,0
1,3,0,116,52,51,52,51,0,0,0,0
1,3,500,116,64,64,64,65,0,0,0,0
0,4,0,62,52,51,51,51,0,0,0,0
0,4,500,61,64,64,63,63,0,0,0,0
2,4,0,118,52,53,52,51,0,0,0,0
2,4,500,118,64,64,64,63,0,0,0,0
0,5,0,61,52,51,51,53,0,0,0,0
0,5,500,62,61,61,60,61,0,0,0,0
2,5,0,111,49,49,49,49,0,0,0,0
2,5,500,111,61,61,61,61,0,0,0,0
0,6,0,58,50,49,49,49,0,0,0,0
0,6,500,58,62,60,60,60,0,0,0,0
3,6,0,112,50,49,49,49,0,0,0,0
3,6,500,111,61,60,61,61,0,0,0,0
0,7,0,58,50,49,50,46,0,0,0,0
0,7,500,56,58,58,58,58,0,0,0,0
3,7,0,105,47,46,47,46,0,0,0,0
3,7,500,105,59,57,58,58,0,0,0,0
0,8,0,55,47,47,47,47,0,0,0,0
0,8,500,55,58,57,58,58,0,0,0,0
4,8,0,109,47,47,46,47,0,0,0,0
4,8,500,106,58,58,58,58,0,0,0,0
0,9,0,55,47,47,48,47,0,0,0,0
0,9,500,55,55,55,55,55,0,0,0,0
4,9,0,102,45,44,45,45,0,0,0,0
4,9,500,101,57,55,55,55,0,0,0,0
