patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,2,2,4,4,0,0,0,0
0,500,3,1,3,4,4,0,0,0,0
1,0,126,95,90,90,91,0,0,0,0
1,500,129,118,114,113,113,0,0,0,0
2,0,131,85,85,82,83,0,0,0,0
2,500,127,101,101,100,100,0,0,0,0
3,0,127,85,81,81,81,0,0,0,0
3,500,126,101,103,102,101,0,0,0,0
4,0,129,85,81,81,81,0,0,0,0
4,500,126,101,102,103,101,0,0,0,0
5,0,127,84,82,81,81,0,0,0,0
5,500,125,102,103,102,100,0,0,0,0
6,0,126,85,82,81,82,0,0,0,0
6,500,125,100,102,101,100,0,0,0,0
7,0,125,84,83,81,81,0,0,0,0
7,500,126,101,103,101,101,0,0,0,0
8,0,128,84,82,81,81,0,0,0,0
8,500,122,100,102,103,101,0,0,0,0
9,0,127,85,82,82,82,0,0,0,0
9,500,127,101,103,102,100,0,0,0,0
