patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,11,7,4,4,4,1,1,1,1
0,500,4,4,4,10,4,0,0,0,0
1,0,26334,159,154,153,153,1,1,1,1
1,500,124,1577,215,215,215,0,0,0,0
2,0,196,229,304,303,302,1,1,1,1
2,500,164,189,185,185,184,0,0,0,0
3,0,168,228,287,286,287,1,1,1,1
3,500,153,175,173,175,173,0,0,0,0
4,0,158,215,286,269,269,1,1,1,1
4,500,145,165,164,163,163,0,0,0,0
5,0,152,203,270,269,265,1,1,1,1
5,500,138,156,154,156,155,0,0,0,0
6,0,140,192,257,255,255,1,1,1,1
6,500,138,160,147,147,147,0,0,0,0
7,0,134,183,243,242,242,1,1,1,1
7,500,131,148,147,147,147,0,0,0,0
8,0,135,180,231,231,231,1,1,1,1
8,500,124,141,140,140,140,0,0,0,0
9,0,132,174,232,230,231,1,1,1,1
9,500,119,135,134,134,135,0,0,0,0
